award,category,film,href,name,winner,year
BAFTA,Picture,Zorba the Greek,/wiki/Zorba_the_Greek_(film),Zorba the Greek,0,1965
BAFTA,Picture,Who's Afraid of Virginia Woolf?,/wiki/Who%27s_Afraid_of_Virginia_Woolf%3F_(film),Who's Afraid of Virginia Woolf?,1,1966
BAFTA,Picture,Doctor Zhivago,/wiki/Doctor_Zhivago_(film),Doctor Zhivago,0,1966
BAFTA,Picture,Morgan  A Suitable Case for Treatment,/wiki/Morgan_%E2%80%93_A_Suitable_Case_for_Treatment,Morgan  A Suitable Case for Treatment,0,1966
BAFTA,Picture,The Spy Who Came in From The Cold,/wiki/The_Spy_Who_Came_in_from_the_Cold_(film),The Spy Who Came in From The Cold,0,1966
BAFTA,Picture,A Man For All Seasons,/wiki/A_Man_for_All_Seasons_(1966_film),A Man For All Seasons,1,1967
BAFTA,Picture,Bonnie and Clyde,/wiki/Bonnie_and_Clyde_(film),Bonnie and Clyde,0,1967
BAFTA,Picture,In the Heat of the Night,/wiki/In_the_Heat_of_the_Night_(film),In the Heat of the Night,0,1967
BAFTA,Picture,A Man and a Woman,/wiki/A_Man_and_a_Woman,A Man and a Woman,0,1967
BAFTA,Picture,The Graduate,/wiki/The_Graduate,The Graduate,1,1968
BAFTA,Picture,2001: A Space Odyssey,/wiki/2001:_A_Space_Odyssey_(film),2001: A Space Odyssey,0,2001
BAFTA,Picture,Oliver!,/wiki/Oliver!_(film),Oliver!,0,2001
BAFTA,Picture,Closely Observed Trains,/wiki/Closely_Watched_Trains,Closely Observed Trains,0,2001
BAFTA,Picture,Midnight Cowboy,/wiki/Midnight_Cowboy,Midnight Cowboy,1,1969
BAFTA,Picture,Oh! What a Lovely War,/wiki/Oh!_What_a_Lovely_War,Oh! What a Lovely War,0,1969
BAFTA,Picture,Women in Love,/wiki/Women_in_Love_(film),Women in Love,0,1969
BAFTA,Picture,Z,/wiki/Z_(1969_film),Z,0,1969
BAFTA,Picture,Butch Cassidy and the Sundance Kid,/wiki/Butch_Cassidy_and_the_Sundance_Kid,Butch Cassidy and the Sundance Kid,1,1970
BAFTA,Picture,Kes,/wiki/Kes_(film),Kes,0,1970
BAFTA,Picture,M*A*S*H,/wiki/MASH_(film),M*A*S*H,0,1970
BAFTA,Picture,Ryan's Daughter,/wiki/Ryan%27s_Daughter,Ryan's Daughter,0,1970
BAFTA,Picture,Sunday Bloody Sunday,/wiki/Sunday_Bloody_Sunday_(film),Sunday Bloody Sunday,1,1971
BAFTA,Picture,The Go-Between,/wiki/The_Go-Between_(1971_film),The Go-Between,0,1971
BAFTA,Picture,Death in Venice,/wiki/Death_in_Venice_(film),Death in Venice,0,1971
BAFTA,Picture,Taking Off,/wiki/Taking_Off_(film),Taking Off,0,1971
BAFTA,Picture,Cabaret,/wiki/Cabaret_(1972_film),Cabaret,1,1972
BAFTA,Picture,A Clockwork Orange,/wiki/A_Clockwork_Orange_(film),A Clockwork Orange,0,1972
BAFTA,Picture,The French Connection,/wiki/The_French_Connection_(film),The French Connection,0,1972
BAFTA,Picture,The Last Picture Show,/wiki/The_Last_Picture_Show,The Last Picture Show,0,1972
BAFTA,Picture,Day for Night,/wiki/Day_for_Night_(film),Day for Night,1,1973
BAFTA,Picture,The Day of the Jackal,/wiki/The_Day_of_the_Jackal_(film),The Day of the Jackal,0,1973
BAFTA,Picture,The Discreet Charm of the Bourgeoisie,/wiki/The_Discreet_Charm_of_the_Bourgeoisie,The Discreet Charm of the Bourgeoisie,0,1973
BAFTA,Picture,Don't Look Now,/wiki/Don%27t_Look_Now,Don't Look Now,0,1973
BAFTA,Picture,Lacombe Lucien,/wiki/Lacombe_Lucien,Lacombe Lucien,1,1974
BAFTA,Picture,Chinatown,/wiki/Chinatown_(1974_film),Chinatown,0,1974
BAFTA,Picture,The Last Detail,/wiki/The_Last_Detail,The Last Detail,0,1974
BAFTA,Picture,Murder on the Orient Express,/wiki/Murder_on_the_Orient_Express_(1974_film),Murder on the Orient Express,0,1974
BAFTA,Picture,Alice Doesn't Live Here Anymore,/wiki/Alice_Doesn%27t_Live_Here_Anymore,Alice Doesn't Live Here Anymore,1,1975
BAFTA,Picture,Barry Lyndon,/wiki/Barry_Lyndon,Barry Lyndon,0,1975
BAFTA,Picture,Dog Day Afternoon,/wiki/Dog_Day_Afternoon,Dog Day Afternoon,0,1975
BAFTA,Picture,Jaws,/wiki/Jaws_(film),Jaws,0,1975
BAFTA,Picture,One Flew Over the Cuckoo's Nest,/wiki/One_Flew_Over_the_Cuckoo%27s_Nest_(film),One Flew Over the Cuckoo's Nest,1,1976
BAFTA,Picture,All the President's Men,/wiki/All_the_President%27s_Men_(film),All the President's Men,0,1976
BAFTA,Picture,Bugsy Malone,/wiki/Bugsy_Malone,Bugsy Malone,0,1976
BAFTA,Picture,Taxi Driver,/wiki/Taxi_Driver,Taxi Driver,0,1976
BAFTA,Picture,Annie Hall,/wiki/Annie_Hall,Annie Hall,1,1977
BAFTA,Picture,A Bridge Too Far,/wiki/A_Bridge_Too_Far_(film),A Bridge Too Far,0,1977
BAFTA,Picture,Network,/wiki/Network_(film),Network,0,1977
BAFTA,Picture,Rocky,/wiki/Rocky,Rocky,0,1977
BAFTA,Picture,Julia,/wiki/Julia_(1977_film),Julia,1,1978
BAFTA,Picture,Close Encounters of the Third Kind,/wiki/Close_Encounters_of_the_Third_Kind,Close Encounters of the Third Kind,0,1978
BAFTA,Picture,Midnight Express,/wiki/Midnight_Express_(film),Midnight Express,0,1978
BAFTA,Picture,Star Wars,/wiki/Star_Wars_(film),Star Wars,0,1978
BAFTA,Picture,Manhattan,/wiki/Manhattan_(film),Manhattan,1,1979
BAFTA,Picture,Apocalypse Now,/wiki/Apocalypse_Now,Apocalypse Now,0,1979
BAFTA,Picture,The China Syndrome,/wiki/The_China_Syndrome,The China Syndrome,0,1979
BAFTA,Picture,The Deer Hunter,/wiki/The_Deer_Hunter,The Deer Hunter,0,1979
BAFTA,Picture,The Elephant Man,/wiki/The_Elephant_Man_(film),The Elephant Man,1,1980
BAFTA,Picture,Being There,/wiki/Being_There,Being There,0,1980
BAFTA,Picture,Kagemusha,/wiki/Kagemusha,Kagemusha,0,1980
BAFTA,Picture,Kramer vs. Kramer,/wiki/Kramer_vs._Kramer,Kramer vs. Kramer,0,1980
BAFTA,Picture,Chariots of Fire,/wiki/Chariots_of_Fire,Chariots of Fire,1,1981
BAFTA,Picture,Atlantic City,/wiki/Atlantic_City_(1980_film),Atlantic City,0,1981
BAFTA,Picture,The French Lieutenant's Woman,/wiki/The_French_Lieutenant%27s_Woman_(film),The French Lieutenant's Woman,0,1981
BAFTA,Picture,Gregory's Girl,/wiki/Gregory%27s_Girl,Gregory's Girl,0,1981
BAFTA,Picture,Raiders of the Lost Ark,/wiki/Raiders_of_the_Lost_Ark,Raiders of the Lost Ark,0,1981
BAFTA,Picture,Gandhi,/wiki/Gandhi_(film),Gandhi,1,1982
BAFTA,Picture,E.T. the Extra-Terrestrial,/wiki/E.T._the_Extra-Terrestrial,E.T. the Extra-Terrestrial,0,1982
BAFTA,Picture,Missing,/wiki/Missing_(film),Missing,0,1982
BAFTA,Picture,On Golden Pond,/wiki/On_Golden_Pond_(1981_film),On Golden Pond,0,1982
BAFTA,Picture,Educating Rita,/wiki/Educating_Rita_(film),Educating Rita,1,1983
BAFTA,Picture,Heat and Dust,/wiki/Heat_and_Dust_(film),Heat and Dust,0,1983
BAFTA,Picture,Local Hero,/wiki/Local_Hero,Local Hero,0,1983
BAFTA,Picture,Tootsie,/wiki/Tootsie,Tootsie,0,1983
BAFTA,Picture,The Killing Fields,/wiki/The_Killing_Fields_(film),The Killing Fields,1,1984
BAFTA,Picture,The Dresser,/wiki/The_Dresser_(1983_film),The Dresser,0,1984
BAFTA,Picture,"Paris, Texas","/wiki/Paris,_Texas_(film)","Paris, Texas",0,1984
BAFTA,Picture,A Private Function,/wiki/A_Private_Function,A Private Function,0,1984
BAFTA,Picture,The Purple Rose of Cairo,/wiki/The_Purple_Rose_of_Cairo,The Purple Rose of Cairo,1,1985
BAFTA,Picture,Amadeus,/wiki/Amadeus_(film),Amadeus,0,1985
BAFTA,Picture,Back to the Future,/wiki/Back_to_the_Future,Back to the Future,0,1985
BAFTA,Picture,A Passage to India,/wiki/A_Passage_to_India_(film),A Passage to India,0,1985
BAFTA,Picture,Witness,/wiki/Witness_(1985_film),Witness,0,1985
BAFTA,Picture,A Room with a View,/wiki/A_Room_with_a_View_(1985_film),A Room with a View,1,1986
BAFTA,Picture,Hannah and Her Sisters,/wiki/Hannah_and_Her_Sisters,Hannah and Her Sisters,0,1986
BAFTA,Picture,The Mission,/wiki/The_Mission_(1986_film),The Mission,0,1986
BAFTA,Picture,Mona Lisa,/wiki/Mona_Lisa_(film),Mona Lisa,0,1986
BAFTA,Picture,Jean de Florette,/wiki/Jean_de_Florette,Jean de Florette,1,1987
BAFTA,Picture,Cry Freedom,/wiki/Cry_Freedom,Cry Freedom,0,1987
BAFTA,Picture,Hope and Glory,/wiki/Hope_and_Glory_(film),Hope and Glory,0,1987
BAFTA,Picture,Radio Days,/wiki/Radio_Days,Radio Days,0,1987
BAFTA,Picture,The Last Emperor,/wiki/The_Last_Emperor,The Last Emperor,1,1988
BAFTA,Picture,Au revoir les enfants,/wiki/Au_revoir_les_enfants,Au revoir les enfants,0,1988
BAFTA,Picture,Babette's Feast,/wiki/Babette%27s_Feast,Babette's Feast,0,1988
BAFTA,Picture,A Fish Called Wanda,/wiki/A_Fish_Called_Wanda,A Fish Called Wanda,0,1988
BAFTA,Picture,Dead Poets Society,/wiki/Dead_Poets_Society,Dead Poets Society,1,1989
BAFTA,Picture,My Left Foot,/wiki/My_Left_Foot,My Left Foot,0,1989
BAFTA,Picture,Shirley Valentine,/wiki/Shirley_Valentine_(film),Shirley Valentine,0,1989
BAFTA,Picture,When Harry Met Sally...,/wiki/When_Harry_Met_Sally...,When Harry Met Sally...,0,1989
BAFTA,Picture,Goodfellas,/wiki/Goodfellas,Goodfellas,1,1990
BAFTA,Picture,Crimes and Misdemeanors,/wiki/Crimes_and_Misdemeanors,Crimes and Misdemeanors,0,1990
BAFTA,Picture,Driving Miss Daisy,/wiki/Driving_Miss_Daisy,Driving Miss Daisy,0,1990
BAFTA,Picture,Pretty Woman,/wiki/Pretty_Woman,Pretty Woman,0,1990
BAFTA,Picture,The Commitments,/wiki/The_Commitments_(film),The Commitments,1,1991
BAFTA,Picture,Dances with Wolves,/wiki/Dances_with_Wolves,Dances with Wolves,0,1991
BAFTA,Picture,The Silence of the Lambs,/wiki/The_Silence_of_the_Lambs_(film),The Silence of the Lambs,0,1991
BAFTA,Picture,Thelma and Louise,/wiki/Thelma_%26_Louise,Thelma & Louise,0,1991
BAFTA,Picture,Howards End,/wiki/Howards_End_(film),Howards End,1,1992
BAFTA,Picture,The Crying Game,/wiki/The_Crying_Game,The Crying Game,0,1992
BAFTA,Picture,The Player,/wiki/The_Player_(film),The Player,0,1992
BAFTA,Picture,Strictly Ballroom,/wiki/Strictly_Ballroom,Strictly Ballroom,0,1992
BAFTA,Picture,Unforgiven,/wiki/Unforgiven,Unforgiven,0,1992
BAFTA,Picture,Schindler's List,/wiki/Schindler%27s_List,Schindler's List,1,1993
BAFTA,Picture,The Piano,/wiki/The_Piano,The Piano,0,1993
BAFTA,Picture,The Remains of the Day,/wiki/The_Remains_of_the_Day_(film),The Remains of the Day,0,1993
BAFTA,Picture,Shadowlands,/wiki/Shadowlands_(1993_film),Shadowlands,0,1993
BAFTA,Picture,Four Weddings and a Funeral,/wiki/Four_Weddings_and_a_Funeral,Four Weddings and a Funeral,1,1994
BAFTA,Picture,Forrest Gump,/wiki/Forrest_Gump,Forrest Gump,0,1994
BAFTA,Picture,Pulp Fiction,/wiki/Pulp_Fiction,Pulp Fiction,0,1994
BAFTA,Picture,Quiz Show,/wiki/Quiz_Show_(film),Quiz Show,0,1994
BAFTA,Picture,Sense and Sensibility,/wiki/Sense_and_Sensibility_(film),Sense and Sensibility,1,1995
BAFTA,Picture,Babe,/wiki/Babe_(film),Babe,0,1995
BAFTA,Picture,The Madness of King George,/wiki/The_Madness_of_King_George,The Madness of King George,0,1995
BAFTA,Picture,The Usual Suspects,/wiki/The_Usual_Suspects,The Usual Suspects,0,1995
BAFTA,Picture,The English Patient,/wiki/The_English_Patient_(film),The English Patient,1,1996
BAFTA,Picture,Fargo,/wiki/Fargo_(film),Fargo,0,1996
BAFTA,Picture,Secrets and Lies,/wiki/Secrets_%26_Lies_(film),Secrets & Lies,0,1996
BAFTA,Picture,Shine,/wiki/Shine_(film),Shine,0,1996
BAFTA,Picture,The Full Monty,/wiki/The_Full_Monty,The Full Monty,1,1997
BAFTA,Picture,L.A. Confidential,/wiki/L.A._Confidential_(film),L.A. Confidential,0,1997
BAFTA,Picture,Mrs Brown,/wiki/Mrs_Brown,Mrs Brown,0,1997
BAFTA,Picture,Titanic,/wiki/Titanic_(1997_film),Titanic,0,1997
BAFTA,Picture,Shakespeare in Love,/wiki/Shakespeare_in_Love,Shakespeare in Love,1,1998
BAFTA,Picture,Elizabeth,/wiki/Elizabeth_(film),Elizabeth,0,1998
BAFTA,Picture,Saving Private Ryan,/wiki/Saving_Private_Ryan,Saving Private Ryan,0,1998
BAFTA,Picture,The Truman Show,/wiki/The_Truman_Show,The Truman Show,0,1998
BAFTA,Picture,American Beauty,/wiki/American_Beauty_(1999_film),American Beauty,1,1999
BAFTA,Picture,East is East,/wiki/East_Is_East_(1999_film),East is East,0,1999
BAFTA,Picture,The End of the Affair,/wiki/The_End_of_the_Affair_(1999_film),The End of the Affair,0,1999
BAFTA,Picture,The Sixth Sense,/wiki/The_Sixth_Sense,The Sixth Sense,0,1999
BAFTA,Picture,The Talented Mr. Ripley,/wiki/The_Talented_Mr._Ripley_(film),The Talented Mr. Ripley,0,1999
BAFTA,Picture,Gladiator,/wiki/Gladiator_(2000_film),Gladiator,1,2000
BAFTA,Picture,Almost Famous,/wiki/Almost_Famous,Almost Famous,0,2000
BAFTA,Picture,Billy Elliot,/wiki/Billy_Elliot,Billy Elliot,0,2000
BAFTA,Picture,"Crouching Tiger, Hidden Dragon","/wiki/Crouching_Tiger,_Hidden_Dragon","Crouching Tiger, Hidden Dragon",0,2000
BAFTA,Picture,Erin Brockovich,/wiki/Erin_Brockovich_(film),Erin Brockovich,0,2000
BAFTA,Picture,The Lord of the Rings: The Fellowship of the Ring,/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring,The Lord of the Rings: The Fellowship of the Ring,1,2001
BAFTA,Picture,Amlie,/wiki/Am%C3%A9lie,Amlie,0,2001
BAFTA,Picture,A Beautiful Mind,/wiki/A_Beautiful_Mind_(film),A Beautiful Mind,0,2001
BAFTA,Picture,Moulin Rouge!,/wiki/Moulin_Rouge!,Moulin Rouge!,0,2001
BAFTA,Picture,Shrek,/wiki/Shrek,Shrek,0,2001
BAFTA,Picture,The Pianist,/wiki/The_Pianist_(2002_film),The Pianist,1,2002
BAFTA,Picture,Chicago,/wiki/Chicago_(2002_film),Chicago,0,2002
BAFTA,Picture,Gangs of New York,/wiki/Gangs_of_New_York,Gangs of New York,0,2002
BAFTA,Picture,The Hours,/wiki/The_Hours_(film),The Hours,0,2002
BAFTA,Picture,The Lord of the Rings: The Two Towers,/wiki/The_Lord_of_the_Rings:_The_Two_Towers,The Lord of the Rings: The Two Towers,0,2002
BAFTA,Picture,The Lord of the Rings: The Return of the King,/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King,The Lord of the Rings: The Return of the King,1,2003
BAFTA,Picture,Big Fish,/wiki/Big_Fish,Big Fish,0,2003
BAFTA,Picture,Cold Mountain,/wiki/Cold_Mountain_(film),Cold Mountain,0,2003
BAFTA,Picture,Lost in Translation,/wiki/Lost_in_Translation_(film),Lost in Translation,0,2003
BAFTA,Picture,Master and Commander: The Far Side of the World,/wiki/Master_and_Commander:_The_Far_Side_of_the_World,Master and Commander: The Far Side of the World,0,2003
BAFTA,Picture,The Aviator,/wiki/The_Aviator_(2004_film),The Aviator,1,2004
BAFTA,Picture,Eternal Sunshine of the Spotless Mind,/wiki/Eternal_Sunshine_of_the_Spotless_Mind,Eternal Sunshine of the Spotless Mind,0,2004
BAFTA,Picture,Finding Neverland,/wiki/Finding_Neverland_(film),Finding Neverland,0,2004
BAFTA,Picture,The Motorcycle Diaries,/wiki/The_Motorcycle_Diaries_(film),The Motorcycle Diaries,0,2004
BAFTA,Picture,Vera Drake,/wiki/Vera_Drake,Vera Drake,0,2004
BAFTA,Picture,Brokeback Mountain,/wiki/Brokeback_Mountain,Brokeback Mountain,1,2005
BAFTA,Picture,Capote,/wiki/Capote_(film),Capote,0,2005
BAFTA,Picture,The Constant Gardener,/wiki/The_Constant_Gardener_(film),The Constant Gardener,0,2005
BAFTA,Picture,Crash,/wiki/Crash_(2004_film),Crash,0,2005
BAFTA,Picture,"Good Night, and Good Luck","/wiki/Good_Night,_and_Good_Luck","Good Night, and Good Luck",0,2005
BAFTA,Picture,The Queen,/wiki/The_Queen_(film),The Queen,1,2006
BAFTA,Picture,Babel,/wiki/Babel_(film),Babel,0,2006
BAFTA,Picture,The Departed,/wiki/The_Departed,The Departed,0,2006
BAFTA,Picture,The Last King of Scotland,/wiki/The_Last_King_of_Scotland_(film),The Last King of Scotland,0,2006
BAFTA,Picture,Little Miss Sunshine,/wiki/Little_Miss_Sunshine,Little Miss Sunshine,0,2006
BAFTA,Picture,Atonement,/wiki/Atonement_(film),Atonement,1,2007
BAFTA,Picture,American Gangster,/wiki/American_Gangster_(film),American Gangster,0,2007
BAFTA,Picture,The Lives of Others,/wiki/The_Lives_of_Others,The Lives of Others,0,2007
BAFTA,Picture,No Country for Old Men,/wiki/No_Country_for_Old_Men_(film),No Country for Old Men,0,2007
BAFTA,Picture,There Will Be Blood,/wiki/There_Will_Be_Blood,There Will Be Blood,0,2007
BAFTA,Picture,Slumdog Millionaire,/wiki/Slumdog_Millionaire,Slumdog Millionaire,1,2008
BAFTA,Picture,The Curious Case of Benjamin Button,/wiki/The_Curious_Case_of_Benjamin_Button_(film),The Curious Case of Benjamin Button,0,2008
BAFTA,Picture,Frost/Nixon,/wiki/Frost/Nixon_(film),Frost/Nixon,0,2008
BAFTA,Picture,Milk,/wiki/Milk_(film),Milk,0,2008
BAFTA,Picture,The Reader,/wiki/The_Reader_(2008_film),The Reader,0,2008
BAFTA,Picture,The Hurt Locker,/wiki/The_Hurt_Locker,The Hurt Locker,1,2009
BAFTA,Picture,Avatar,/wiki/Avatar_(2009_film),Avatar,0,2009
BAFTA,Picture,An Education,/wiki/An_Education,An Education,0,2009
BAFTA,Picture,Precious,/wiki/Precious_(film),Precious,0,2009
BAFTA,Picture,Up in the Air,/wiki/Up_in_the_Air_(2009_film),Up in the Air,0,2009
BAFTA,Picture,The King's Speech,/wiki/The_King%27s_Speech,The King's Speech,1,2010
BAFTA,Picture,Black Swan,/wiki/Black_Swan_(film),Black Swan,0,2010
BAFTA,Picture,Inception,/wiki/Inception,Inception,0,2010
BAFTA,Picture,The Social Network,/wiki/The_Social_Network,The Social Network,0,2010
BAFTA,Picture,True Grit,/wiki/True_Grit_(2010_film),True Grit,0,2010
BAFTA,Picture,The Artist,/wiki/The_Artist_(film),The Artist,1,2011
BAFTA,Picture,The Descendants,/wiki/The_Descendants,The Descendants,0,2011
BAFTA,Picture,Drive,/wiki/Drive_(2011_film),Drive,0,2011
BAFTA,Picture,The Help,/wiki/The_Help_(film),The Help,0,2011
BAFTA,Picture,Tinker Tailor Soldier Spy,/wiki/Tinker_Tailor_Soldier_Spy_(film),Tinker Tailor Soldier Spy,0,2011
BAFTA,Picture,Argo,/wiki/Argo_(2012_film),Argo,1,2012
BAFTA,Picture,Les Misrables,/wiki/Les_Mis%C3%A9rables_(2012_film),Les Misrables,0,2012
BAFTA,Picture,Life of Pi,/wiki/Life_of_Pi_(film),Life of Pi,0,2012
BAFTA,Picture,Lincoln,/wiki/Lincoln_(film),Lincoln,0,2012
BAFTA,Picture,Zero Dark Thirty,/wiki/Zero_Dark_Thirty,Zero Dark Thirty,0,2012
BAFTA,Picture,12 Years a Slave,/wiki/12_Years_a_Slave_(film),12 Years a Slave,1,2013
BAFTA,Picture,American Hustle,/wiki/American_Hustle,American Hustle,0,2013
BAFTA,Picture,Captain Phillips,/wiki/Captain_Phillips_(film),Captain Phillips,0,2013
BAFTA,Picture,Gravity,/wiki/Gravity_(film),Gravity,0,2013
BAFTA,Picture,Philomena,/wiki/Philomena_(film),Philomena,0,2013
BAFTA,Picture,Boyhood,/wiki/Boyhood_(film),Boyhood,1,2014
BAFTA,Picture,Birdman or (The Unexpected Virtue of Ignorance),/wiki/Birdman_(film),Birdman or (The Unexpected Virtue of Ignorance),0,2014
BAFTA,Picture,The Grand Budapest Hotel,/wiki/The_Grand_Budapest_Hotel,The Grand Budapest Hotel,0,2014
BAFTA,Picture,The Imitation Game,/wiki/The_Imitation_Game,The Imitation Game,0,2014
BAFTA,Picture,The Theory of Everything,/wiki/The_Theory_of_Everything_(2014_film),The Theory of Everything,0,2014
BAFTA,Picture,The Revenant,/wiki/The_Revenant_(2015_film),The Revenant,1,2015
BAFTA,Picture,The Big Short,/wiki/The_Big_Short_(film),The Big Short,0,2015
BAFTA,Picture,Bridge of Spies,/wiki/Bridge_of_Spies_(film),Bridge of Spies,0,2015
BAFTA,Picture,Carol,/wiki/Carol_(film),Carol,0,2015
BAFTA,Picture,Spotlight,/wiki/Spotlight_(film),Spotlight,0,2015
BAFTA,Picture,La La Land,/wiki/La_La_Land_(film),La La Land,1,2016
BAFTA,Picture,Arrival,/wiki/Arrival_(film),Arrival,0,2016
BAFTA,Picture,"I, Daniel Blake","/wiki/I,_Daniel_Blake","I, Daniel Blake",0,2016
BAFTA,Picture,Manchester by the Sea,/wiki/Manchester_by_the_Sea_(film),Manchester by the Sea,0,2016
BAFTA,Picture,Moonlight,/wiki/Moonlight_(2016_film),Moonlight,0,2016
Golden Globe,Picture,Spartacus,/wiki/Spartacus_(film),Spartacus,1,1960
Golden Globe,Picture,Elmer Gantry,/wiki/Elmer_Gantry_(film),Elmer Gantry,0,1960
Golden Globe,Picture,Inherit the Wind,/wiki/Inherit_the_Wind_(1960_film),Inherit the Wind,0,1960
Golden Globe,Picture,Sons and Lovers,/wiki/Sons_and_Lovers_(1960_film),Sons and Lovers,0,1960
Golden Globe,Picture,Sunrise at Campobello,/wiki/Sunrise_at_Campobello,Sunrise at Campobello,0,1960
Golden Globe,Picture,The Guns of Navarone,/wiki/The_Guns_of_Navarone_(film),The Guns of Navarone,1,1961
Golden Globe,Picture,El Cid,/wiki/El_Cid_(film),El Cid,0,1961
Golden Globe,Picture,Fanny,/wiki/Fanny_(1961_film),Fanny,0,1961
Golden Globe,Picture,Judgment at Nuremberg,/wiki/Judgment_at_Nuremberg,Judgment at Nuremberg,0,1961
Golden Globe,Picture,Splendor in the Grass,/wiki/Splendor_in_the_Grass,Splendor in the Grass,0,1961
Golden Globe,Picture,Lawrence of Arabia,/wiki/Lawrence_of_Arabia_(film),Lawrence of Arabia,1,1962
Golden Globe,Picture,The Chapman Report,/wiki/The_Chapman_Report,The Chapman Report,0,1962
Golden Globe,Picture,Days of Wine and Roses,/wiki/Days_of_Wine_and_Roses_(film),Days of Wine and Roses,0,1962
Golden Globe,Picture,Freud,/wiki/Freud:_The_Secret_Passion,Freud,0,1962
Golden Globe,Picture,Hemingway's Adventures of a Young Man,/wiki/Hemingway%27s_Adventures_of_a_Young_Man,Hemingway's Adventures of a Young Man,0,1962
Golden Globe,Picture,Lisa,/wiki/The_Inspector_(1962_film),Lisa,0,1962
Golden Globe,Picture,The Longest Day,/wiki/The_Longest_Day_(film),The Longest Day,0,1962
Golden Globe,Picture,The Miracle Worker,/wiki/The_Miracle_Worker_(1962_film),The Miracle Worker,0,1962
Golden Globe,Picture,Mutiny on the Bounty,/wiki/Mutiny_on_the_Bounty_(1962_film),Mutiny on the Bounty,0,1962
Golden Globe,Picture,To Kill a Mockingbird,/wiki/To_Kill_a_Mockingbird_(film),To Kill a Mockingbird,0,1962
Golden Globe,Picture,The Cardinal,/wiki/The_Cardinal,The Cardinal,1,1963
Golden Globe,Picture,America America,/wiki/America_America,America America,0,1963
Golden Globe,Picture,"Captain Newman, M.D.","/wiki/Captain_Newman,_M.D.","Captain Newman, M.D.",0,1963
Golden Globe,Picture,The Caretakers,/wiki/The_Caretakers,The Caretakers,0,1963
Golden Globe,Picture,Cleopatra,/wiki/Cleopatra_(1963_film),Cleopatra,0,1963
Golden Globe,Picture,The Great Escape,/wiki/The_Great_Escape_(film),The Great Escape,0,1963
Golden Globe,Picture,Hud,/wiki/Hud_(1963_film),Hud,0,1963
Golden Globe,Picture,Lilies of the Field,/wiki/Lilies_of_the_Field_(1963_film),Lilies of the Field,0,1963
Golden Globe,Picture,Becket,/wiki/Becket_(1964_film),Becket,1,1964
Golden Globe,Picture,The Chalk Garden,/wiki/The_Chalk_Garden_(film),The Chalk Garden,0,1964
Golden Globe,Picture,Dear Heart,/wiki/Dear_Heart,Dear Heart,0,1964
Golden Globe,Picture,The Night of the Iguana,/wiki/The_Night_of_the_Iguana_(film),The Night of the Iguana,0,1964
Golden Globe,Picture,Zorba the Greek,/wiki/Zorba_the_Greek_(film),Zorba the Greek,0,1964
Golden Globe,Picture,Doctor Zhivago,/wiki/Doctor_Zhivago_(film),Doctor Zhivago,1,1965
Golden Globe,Picture,The Collector,/wiki/The_Collector_(1965_film),The Collector,0,1965
Golden Globe,Picture,The Flight of the Phoenix,/wiki/The_Flight_of_the_Phoenix_(1965_film),The Flight of the Phoenix,0,1965
Golden Globe,Picture,A Patch of Blue,/wiki/A_Patch_of_Blue,A Patch of Blue,0,1965
Golden Globe,Picture,Ship of Fools,/wiki/Ship_of_Fools_(film),Ship of Fools,0,1965
Golden Globe,Picture,A Man for All Seasons,/wiki/A_Man_for_All_Seasons_(1966_film),A Man for All Seasons,1,1966
Golden Globe,Picture,Born Free,/wiki/Born_Free,Born Free,0,1966
Golden Globe,Picture,The Professionals,/wiki/The_Professionals_(1966_film),The Professionals,0,1966
Golden Globe,Picture,The Sand Pebbles,/wiki/The_Sand_Pebbles_(film),The Sand Pebbles,0,1966
Golden Globe,Picture,Who's Afraid of Virginia Woolf?,/wiki/Who%27s_Afraid_of_Virginia_Woolf%3F_(film),Who's Afraid of Virginia Woolf?,0,1966
Golden Globe,Picture,In the Heat of the Night,/wiki/In_the_Heat_of_the_Night_(film),In the Heat of the Night,1,1967
Golden Globe,Picture,Bonnie and Clyde,/wiki/Bonnie_and_Clyde_(film),Bonnie and Clyde,0,1967
Golden Globe,Picture,Far from the Madding Crowd,/wiki/Far_from_the_Madding_Crowd_(1967_film),Far from the Madding Crowd,0,1967
Golden Globe,Picture,Guess Who's Coming to Dinner,/wiki/Guess_Who%27s_Coming_to_Dinner,Guess Who's Coming to Dinner,0,1967
Golden Globe,Picture,In Cold Blood,/wiki/In_Cold_Blood_(film),In Cold Blood,0,1967
Golden Globe,Picture,The Lion in Winter,/wiki/The_Lion_in_Winter_(1968_film),The Lion in Winter,1,1968
Golden Globe,Picture,CHALY,/wiki/Charly,CHALY,0,1968
Golden Globe,Picture,The Fixer,/wiki/The_Fixer_(1968_film),The Fixer,0,1968
Golden Globe,Picture,The Heart Is a Lonely Hunter,/wiki/The_Heart_Is_a_Lonely_Hunter_(film),The Heart Is a Lonely Hunter,0,1968
Golden Globe,Picture,The Shoes of the Fisherman,/wiki/The_Shoes_of_the_Fisherman,The Shoes of the Fisherman,0,1968
Golden Globe,Picture,Anne of the Thousand Days,/wiki/Anne_of_the_Thousand_Days,Anne of the Thousand Days,1,1969
