category,name,winner,award,href,year,film
Picture,The Poseidon Adventure,0,Golden Globe,/wiki/The_Poseidon_Adventure_(1972_film),1972,The Poseidon Adventure
Picture,Sleuth,0,Golden Globe,/wiki/Sleuth_(1972_film),1972,Sleuth
Picture,The Exorcist,1,Golden Globe,/wiki/The_Exorcist_(film),1973,The Exorcist
Picture,Cinderella Liberty,0,Golden Globe,/wiki/Cinderella_Liberty,1973,Cinderella Liberty
Picture,The Day of the Jackal,0,Golden Globe,/wiki/The_Day_of_the_Jackal_(film),1973,The Day of the Jackal
Picture,Last Tango in Paris,0,Golden Globe,/wiki/Last_Tango_in_Paris,1973,Last Tango in Paris
Picture,Save the Tiger,0,Golden Globe,/wiki/Save_the_Tiger,1973,Save the Tiger
Picture,Serpico,0,Golden Globe,/wiki/Serpico,1973,Serpico
Picture,Chinatown,1,Golden Globe,/wiki/Chinatown_(1974_film),1974,Chinatown
Picture,The Conversation,0,Golden Globe,/wiki/The_Conversation,1974,The Conversation
Picture,Earthquake,0,Golden Globe,/wiki/Earthquake_(film),1974,Earthquake
Picture,The Godfather Part II,0,Golden Globe,/wiki/The_Godfather_Part_II,1974,The Godfather Part II
Picture,A Woman Under the Influence,0,Golden Globe,/wiki/A_Woman_Under_the_Influence,1974,A Woman Under the Influence
Picture,One Flew Over the Cuckoo's Nest,1,Golden Globe,/wiki/One_Flew_Over_the_Cuckoo%27s_Nest_(film),1975,One Flew Over the Cuckoo's Nest
Picture,Barry Lyndon,0,Golden Globe,/wiki/Barry_Lyndon,1975,Barry Lyndon
Picture,Dog Day Afternoon,0,Golden Globe,/wiki/Dog_Day_Afternoon,1975,Dog Day Afternoon
Picture,Jaws,0,Golden Globe,/wiki/Jaws_(film),1975,Jaws
Picture,Nashville,0,Golden Globe,/wiki/Nashville_(film),1975,Nashville
Picture,Rocky,1,Golden Globe,/wiki/Rocky,1976,Rocky
Picture,All the President's Men,0,Golden Globe,/wiki/All_the_President%27s_Men_(film),1976,All the President's Men
Picture,Bound for Glory,0,Golden Globe,/wiki/Bound_for_Glory_(film),1976,Bound for Glory
Picture,Network,0,Golden Globe,/wiki/Network_(film),1976,Network
Picture,Voyage of the Damned,0,Golden Globe,/wiki/Voyage_of_the_Damned,1976,Voyage of the Damned
Picture,The Turning Point,1,Golden Globe,/wiki/The_Turning_Point_(1977_film),1977,The Turning Point
Picture,Close Encounters of the Third Kind,0,Golden Globe,/wiki/Close_Encounters_of_the_Third_Kind,1977,Close Encounters of the Third Kind
Picture,I Never Promised You a Rose Garden,0,Golden Globe,/wiki/I_Never_Promised_You_a_Rose_Garden_(film),1977,I Never Promised You a Rose Garden
Picture,Julia,0,Golden Globe,/wiki/Julia_(1977_film),1977,Julia
Picture,Star Wars,0,Golden Globe,/wiki/Star_Wars_(film),1977,Star Wars
Picture,Midnight Express,1,Golden Globe,/wiki/Midnight_Express_(film),1978,Midnight Express
Picture,Coming Home,0,Golden Globe,/wiki/Coming_Home_(1978_film),1978,Coming Home
Picture,Days of Heaven,0,Golden Globe,/wiki/Days_of_Heaven,1978,Days of Heaven
Picture,The Deer Hunter,0,Golden Globe,/wiki/The_Deer_Hunter,1978,The Deer Hunter
Picture,An Unmarried Woman,0,Golden Globe,/wiki/An_Unmarried_Woman,1978,An Unmarried Woman
Picture,Kramer vs. Kramer,1,Golden Globe,/wiki/Kramer_vs._Kramer,1979,Kramer vs. Kramer
Picture,Apocalypse Now,0,Golden Globe,/wiki/Apocalypse_Now,1979,Apocalypse Now
Picture,The China Syndrome,0,Golden Globe,/wiki/The_China_Syndrome,1979,The China Syndrome
Picture,Manhattan,0,Golden Globe,/wiki/Manhattan_(film),1979,Manhattan
Picture,Norma Rae,0,Golden Globe,/wiki/Norma_Rae,1979,Norma Rae
Picture,Ordinary People,1,Golden Globe,/wiki/Ordinary_People,1980,Ordinary People
Picture,The Elephant Man,0,Golden Globe,/wiki/The_Elephant_Man_(film),1980,The Elephant Man
Picture,The Ninth Configuration,0,Golden Globe,/wiki/The_Ninth_Configuration,1980,The Ninth Configuration
Picture,Raging Bull,0,Golden Globe,/wiki/Raging_Bull,1980,Raging Bull
Picture,The Stunt Man,0,Golden Globe,/wiki/The_Stunt_Man,1980,The Stunt Man
Picture,On Golden Pond,1,Golden Globe,/wiki/On_Golden_Pond_(1981_film),1981,On Golden Pond
Picture,The French Lieutenant's Woman,0,Golden Globe,/wiki/The_French_Lieutenant%27s_Woman_(film),1981,The French Lieutenant's Woman
Picture,Prince of the City,0,Golden Globe,/wiki/Prince_of_the_City_(film),1981,Prince of the City
Picture,Ragtime,0,Golden Globe,/wiki/Ragtime_(film),1981,Ragtime
Picture,Reds,0,Golden Globe,/wiki/Reds_(film),1981,Reds
Picture,E.T. the Extra-Terrestrial,1,Golden Globe,/wiki/E.T._the_Extra-Terrestrial,1982,E.T. the Extra-Terrestrial
Picture,Missing,0,Golden Globe,/wiki/Missing_(film),1982,Missing
Picture,An Officer and a Gentleman,0,Golden Globe,/wiki/An_Officer_and_a_Gentleman,1982,An Officer and a Gentleman
Picture,Sophie's Choice,0,Golden Globe,/wiki/Sophie%27s_Choice_(film),1982,Sophie's Choice
Picture,The Verdict,0,Golden Globe,/wiki/The_Verdict,1982,The Verdict
Picture,Terms of Endearment,1,Golden Globe,/wiki/Terms_of_Endearment,1983,Terms of Endearment
Picture,"Reuben, Reuben",0,Golden Globe,"/wiki/Reuben,_Reuben",1983,"Reuben, Reuben"
Picture,The Right Stuff,0,Golden Globe,/wiki/The_Right_Stuff_(film),1983,The Right Stuff
Picture,Silkwood,0,Golden Globe,/wiki/Silkwood,1983,Silkwood
Picture,Tender Mercies,0,Golden Globe,/wiki/Tender_Mercies,1983,Tender Mercies
Picture,Amadeus,1,Golden Globe,/wiki/Amadeus_(film),1984,Amadeus
Picture,The Cotton Club,0,Golden Globe,/wiki/The_Cotton_Club_(film),1984,The Cotton Club
Picture,The Killing Fields,0,Golden Globe,/wiki/The_Killing_Fields_(film),1984,The Killing Fields
Picture,Places in the Heart,0,Golden Globe,/wiki/Places_in_the_Heart,1984,Places in the Heart
Picture,A Soldier's Story,0,Golden Globe,/wiki/A_Soldier%27s_Story,1984,A Soldier's Story
Picture,Out of Africa,1,Golden Globe,/wiki/Out_of_Africa_(film),1985,Out of Africa
Picture,The Color Purple,0,Golden Globe,/wiki/The_Color_Purple_(film),1985,The Color Purple
Picture,Kiss of the Spider Woman,0,Golden Globe,/wiki/Kiss_of_the_Spider_Woman_(film),1985,Kiss of the Spider Woman
Picture,Runaway Train,0,Golden Globe,/wiki/Runaway_Train_(film),1985,Runaway Train
Picture,Witness,0,Golden Globe,/wiki/Witness_(1985_film),1985,Witness
Picture,Platoon,1,Golden Globe,/wiki/Platoon_(film),1986,Platoon
Picture,Children of a Lesser God,0,Golden Globe,/wiki/Children_of_a_Lesser_God,1986,Children of a Lesser God
Picture,The Mission,0,Golden Globe,/wiki/The_Mission_(1986_film),1986,The Mission
Picture,Mona Lisa,0,Golden Globe,/wiki/Mona_Lisa_(film),1986,Mona Lisa
Picture,A Room with a View,0,Golden Globe,/wiki/A_Room_with_a_View_(1985_film),1986,A Room with a View
Picture,Stand by Me,0,Golden Globe,/wiki/Stand_by_Me_(film),1986,Stand by Me
Picture,The Last Emperor,1,Golden Globe,/wiki/The_Last_Emperor,1987,The Last Emperor
Picture,Cry Freedom,0,Golden Globe,/wiki/Cry_Freedom,1987,Cry Freedom
Picture,Empire of the Sun,0,Golden Globe,/wiki/Empire_of_the_Sun_(film),1987,Empire of the Sun
Picture,Fatal Attraction,0,Golden Globe,/wiki/Fatal_Attraction,1987,Fatal Attraction
Picture,La Bamba,0,Golden Globe,/wiki/La_Bamba_(film),1987,La Bamba
Picture,Nuts,0,Golden Globe,/wiki/Nuts_(1987_film),1987,Nuts
Picture,Rain Man,1,Golden Globe,/wiki/Rain_Man,1988,Rain Man
Picture,The Accidental Tourist,0,Golden Globe,/wiki/The_Accidental_Tourist_(film),1988,The Accidental Tourist
Picture,A Cry in the Dark,0,Golden Globe,/wiki/Evil_Angels_(film),1988,A Cry in the Dark
Picture,Gorillas in the Mist,0,Golden Globe,/wiki/Gorillas_in_the_Mist,1988,Gorillas in the Mist
Picture,Mississippi Burning,0,Golden Globe,/wiki/Mississippi_Burning,1988,Mississippi Burning
Picture,Running on Empty,0,Golden Globe,/wiki/Running_on_Empty_(1988_film),1988,Running on Empty
Picture,The Unbearable Lightness of Being,0,Golden Globe,/wiki/The_Unbearable_Lightness_of_Being_(film),1988,The Unbearable Lightness of Being
Picture,Born on the Fourth of July,1,Golden Globe,/wiki/Born_on_the_Fourth_of_July_(film),1989,Born on the Fourth of July
Picture,Crimes and Misdemeanors,0,Golden Globe,/wiki/Crimes_and_Misdemeanors,1989,Crimes and Misdemeanors
Picture,Dead Poets Society,0,Golden Globe,/wiki/Dead_Poets_Society,1989,Dead Poets Society
Picture,Do the Right Thing,0,Golden Globe,/wiki/Do_the_Right_Thing,1989,Do the Right Thing
Picture,Glory,0,Golden Globe,/wiki/Glory_(1989_film),1989,Glory
Picture,Dances with Wolves,1,Golden Globe,/wiki/Dances_with_Wolves,1990,Dances with Wolves
Picture,Avalon,0,Golden Globe,/wiki/Avalon_(1990_film),1990,Avalon
Picture,The Godfather Part III,0,Golden Globe,/wiki/The_Godfather_Part_III,1990,The Godfather Part III
Picture,Goodfellas,0,Golden Globe,/wiki/Goodfellas,1990,Goodfellas
Picture,Reversal of Fortune,0,Golden Globe,/wiki/Reversal_of_Fortune,1990,Reversal of Fortune
Picture,Bugsy,1,Golden Globe,/wiki/Bugsy,1991,Bugsy
Picture,JFK,0,Golden Globe,/wiki/JFK_(film),1991,JFK
Picture,The Prince of Tides,0,Golden Globe,/wiki/The_Prince_of_Tides,1991,The Prince of Tides
Picture,The Silence of the Lambs,0,Golden Globe,/wiki/The_Silence_of_the_Lambs_(film),1991,The Silence of the Lambs
Picture,Thelma & Louise,0,Golden Globe,/wiki/Thelma_%26_Louise,1991,Thelma & Louise
Picture,Scent of a Woman,1,Golden Globe,/wiki/Scent_of_a_Woman_(1992_film),1992,Scent of a Woman
Picture,The Crying Game,0,Golden Globe,/wiki/The_Crying_Game,1992,The Crying Game
Picture,A Few Good Men,0,Golden Globe,/wiki/A_Few_Good_Men,1992,A Few Good Men
Picture,Howards End,0,Golden Globe,/wiki/Howards_End_(film),1992,Howards End
Picture,Unforgiven,0,Golden Globe,/wiki/Unforgiven,1992,Unforgiven
Picture,Schindler's List,1,Golden Globe,/wiki/Schindler%27s_List,1993,Schindler's List
Picture,The Age of Innocence,0,Golden Globe,/wiki/The_Age_of_Innocence_(1993_film),1993,The Age of Innocence
Picture,In the Name of the Father,0,Golden Globe,/wiki/In_the_Name_of_the_Father_(film),1993,In the Name of the Father
Picture,The Piano,0,Golden Globe,/wiki/The_Piano,1993,The Piano
Picture,The Remains of the Day,0,Golden Globe,/wiki/The_Remains_of_the_Day_(film),1993,The Remains of the Day
Picture,Forrest Gump,1,Golden Globe,/wiki/Forrest_Gump,1994,Forrest Gump
Picture,Legends of the Fall,0,Golden Globe,/wiki/Legends_of_the_Fall,1994,Legends of the Fall
Picture,Nell,0,Golden Globe,/wiki/Nell_(film),1994,Nell
Picture,Pulp Fiction,0,Golden Globe,/wiki/Pulp_Fiction,1994,Pulp Fiction
Picture,Quiz Show,0,Golden Globe,/wiki/Quiz_Show_(film),1994,Quiz Show
Picture,Sense and Sensibility,1,Golden Globe,/wiki/Sense_and_Sensibility_(film),1995,Sense and Sensibility
Picture,Apollo 13,0,Golden Globe,/wiki/Apollo_13_(film),1995,Apollo 13
Picture,Braveheart,0,Golden Globe,/wiki/Braveheart,1995,Braveheart
Picture,The Bridges of Madison County,0,Golden Globe,/wiki/The_Bridges_of_Madison_County_(film),1995,The Bridges of Madison County
Picture,Leaving Las Vegas,0,Golden Globe,/wiki/Leaving_Las_Vegas,1995,Leaving Las Vegas
Picture,The English Patient,1,Golden Globe,/wiki/The_English_Patient_(film),1996,The English Patient
Picture,Breaking the Waves,0,Golden Globe,/wiki/Breaking_the_Waves,1996,Breaking the Waves
Picture,The People vs. Larry Flynt,0,Golden Globe,/wiki/The_People_vs._Larry_Flynt,1996,The People vs. Larry Flynt
Picture,Secrets & Lies,0,Golden Globe,/wiki/Secrets_%26_Lies_(film),1996,Secrets & Lies
Picture,Shine,0,Golden Globe,/wiki/Shine_(film),1996,Shine
Picture,Titanic,1,Golden Globe,/wiki/Titanic_(1997_film),1997,Titanic
Picture,Amistad,0,Golden Globe,/wiki/Amistad_(film),1997,Amistad
Picture,The Boxer,0,Golden Globe,/wiki/The_Boxer_(1997_film),1997,The Boxer
Picture,Good Will Hunting,0,Golden Globe,/wiki/Good_Will_Hunting,1997,Good Will Hunting
Picture,L.A. Confidential,0,Golden Globe,/wiki/L.A._Confidential_(film),1997,L.A. Confidential
Picture,Saving Private Ryan,1,Golden Globe,/wiki/Saving_Private_Ryan,1998,Saving Private Ryan
Picture,Elizabeth,0,Golden Globe,/wiki/Elizabeth_(film),1998,Elizabeth
Picture,Gods and Monsters,0,Golden Globe,/wiki/Gods_and_Monsters_(film),1998,Gods and Monsters
Picture,The Horse Whisperer,0,Golden Globe,/wiki/The_Horse_Whisperer_(film),1998,The Horse Whisperer
Picture,The Truman Show,0,Golden Globe,/wiki/The_Truman_Show,1998,The Truman Show
Picture,American Beauty,1,Golden Globe,/wiki/American_Beauty_(1999_film),1999,American Beauty
Picture,The End of the Affair,0,Golden Globe,/wiki/The_End_of_the_Affair_(1999_film),1999,The End of the Affair
Picture,The Hurricane,0,Golden Globe,/wiki/The_Hurricane_(1999_film),1999,The Hurricane
Picture,The Insider,0,Golden Globe,/wiki/The_Insider_(film),1999,The Insider
Picture,The Talented Mr. Ripley,0,Golden Globe,/wiki/The_Talented_Mr._Ripley_(film),1999,The Talented Mr. Ripley
Picture,Gladiator,1,Golden Globe,/wiki/Gladiator_(2000_film),2000,Gladiator
Picture,Billy Elliot,0,Golden Globe,/wiki/Billy_Elliot,2000,Billy Elliot
Picture,Erin Brockovich,0,Golden Globe,/wiki/Erin_Brockovich_(film),2000,Erin Brockovich
Picture,Sunshine,0,Golden Globe,/wiki/Sunshine_(1999_film),2000,Sunshine
Picture,Traffic,0,Golden Globe,/wiki/Traffic_(2000_film),2000,Traffic
Picture,Wonder Boys,0,Golden Globe,/wiki/Wonder_Boys_(film),2000,Wonder Boys
Picture,A Beautiful Mind,1,Golden Globe,/wiki/A_Beautiful_Mind_(film),2001,A Beautiful Mind
Picture,In the Bedroom,0,Golden Globe,/wiki/In_the_Bedroom,2001,In the Bedroom
Picture,The Lord of the Rings: The Fellowship of the Ring,0,Golden Globe,/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring,2001,The Lord of the Rings: The Fellowship of the Ring
Picture,The Man Who Wasn't There,0,Golden Globe,/wiki/The_Man_Who_Wasn%27t_There_(2001_film),2001,The Man Who Wasn't There
Picture,Mulholland Drive,0,Golden Globe,/wiki/Mulholland_Drive_(film),2001,Mulholland Drive
Picture,The Hours,1,Golden Globe,/wiki/The_Hours_(film),2002,The Hours
Picture,About Schmidt,0,Golden Globe,/wiki/About_Schmidt,2002,About Schmidt
Picture,Gangs of New York,0,Golden Globe,/wiki/Gangs_of_New_York,2002,Gangs of New York
Picture,The Lord of the Rings: The Two Towers,0,Golden Globe,/wiki/The_Lord_of_the_Rings:_The_Two_Towers,2002,The Lord of the Rings: The Two Towers
Picture,The Pianist,0,Golden Globe,/wiki/The_Pianist_(2002_film),2002,The Pianist
Picture,The Lord of the Rings: The Return of the King,1,Golden Globe,/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King,2003,The Lord of the Rings: The Return of the King
Picture,Cold Mountain,0,Golden Globe,/wiki/Cold_Mountain_(film),2003,Cold Mountain
Picture,Master and Commander: The Far Side of the World,0,Golden Globe,/wiki/Master_and_Commander:_The_Far_Side_of_the_World,2003,Master and Commander: The Far Side of the World
Picture,Mystic River,0,Golden Globe,/wiki/Mystic_River_(film),2003,Mystic River
Picture,Seabiscuit,0,Golden Globe,/wiki/Seabiscuit_(film),2003,Seabiscuit
Picture,The Aviator,1,Golden Globe,/wiki/The_Aviator_(2004_film),2004,The Aviator
Picture,Closer,0,Golden Globe,/wiki/Closer_(2004_film),2004,Closer
Picture,Finding Neverland,0,Golden Globe,/wiki/Finding_Neverland_(film),2004,Finding Neverland
Picture,Hotel Rwanda,0,Golden Globe,/wiki/Hotel_Rwanda,2004,Hotel Rwanda
Picture,Kinsey,0,Golden Globe,/wiki/Kinsey_(film),2004,Kinsey
Picture,Million Dollar Baby,0,Golden Globe,/wiki/Million_Dollar_Baby,2004,Million Dollar Baby
Picture,Brokeback Mountain,1,Golden Globe,/wiki/Brokeback_Mountain,2005,Brokeback Mountain
Picture,The Constant Gardener,0,Golden Globe,/wiki/The_Constant_Gardener_(film),2005,The Constant Gardener
Picture,"Good Night, and Good Luck",0,Golden Globe,"/wiki/Good_Night,_and_Good_Luck",2005,"Good Night, and Good Luck"
Picture,A History of Violence,0,Golden Globe,/wiki/A_History_of_Violence,2005,A History of Violence
Picture,Match Point,0,Golden Globe,/wiki/Match_Point,2005,Match Point
Picture,Babel,1,Golden Globe,/wiki/Babel_(film),2006,Babel
Picture,Bobby,0,Golden Globe,/wiki/Bobby_(2006_film),2006,Bobby
Picture,The Departed,0,Golden Globe,/wiki/The_Departed,2006,The Departed
Picture,Little Children,0,Golden Globe,/wiki/Little_Children_(film),2006,Little Children
Picture,The Queen,0,Golden Globe,/wiki/The_Queen_(film),2006,The Queen
Picture,Atonement,1,Golden Globe,/wiki/Atonement_(film),2007,Atonement
Picture,American Gangster,0,Golden Globe,/wiki/American_Gangster_(film),2007,American Gangster
Picture,Eastern Promises,0,Golden Globe,/wiki/Eastern_Promises,2007,Eastern Promises
Picture,The Great Debaters,0,Golden Globe,/wiki/The_Great_Debaters,2007,The Great Debaters
Picture,Michael Clayton,0,Golden Globe,/wiki/Michael_Clayton_(film),2007,Michael Clayton
Picture,No Country for Old Men,0,Golden Globe,/wiki/No_Country_for_Old_Men_(film),2007,No Country for Old Men
Picture,There Will Be Blood,0,Golden Globe,/wiki/There_Will_Be_Blood,2007,There Will Be Blood
Picture,Slumdog Millionaire,1,Golden Globe,/wiki/Slumdog_Millionaire,2008,Slumdog Millionaire
Picture,The Curious Case of Benjamin Button,0,Golden Globe,/wiki/The_Curious_Case_of_Benjamin_Button_(film),2008,The Curious Case of Benjamin Button
Picture,Frost/Nixon,0,Golden Globe,/wiki/Frost/Nixon_(film),2008,Frost/Nixon
Picture,The Reader,0,Golden Globe,/wiki/The_Reader_(2008_film),2008,The Reader
Picture,Revolutionary Road,0,Golden Globe,/wiki/Revolutionary_Road_(film),2008,Revolutionary Road
Picture,Avatar,1,Golden Globe,/wiki/Avatar_(2009_film),2009,Avatar
Picture,The Hurt Locker,0,Golden Globe,/wiki/The_Hurt_Locker,2009,The Hurt Locker
Picture,Inglourious Basterds,0,Golden Globe,/wiki/Inglourious_Basterds,2009,Inglourious Basterds
Picture,Precious,0,Golden Globe,/wiki/Precious_(film),2009,Precious
Picture,Up in the Air,0,Golden Globe,/wiki/Up_in_the_Air_(2009_film),2009,Up in the Air
Picture,The Social Network,1,Golden Globe,/wiki/The_Social_Network,2010,The Social Network
Picture,Black Swan,0,Golden Globe,/wiki/Black_Swan_(film),2010,Black Swan
Picture,The Fighter,0,Golden Globe,/wiki/The_Fighter,2010,The Fighter
Picture,Inception,0,Golden Globe,/wiki/Inception,2010,Inception
Picture,The King's Speech,0,Golden Globe,/wiki/The_King%27s_Speech,2010,The King's Speech
Picture,The Descendants,1,Golden Globe,/wiki/The_Descendants,2011,The Descendants
Picture,The Help,0,Golden Globe,/wiki/The_Help_(film),2011,The Help
Picture,Hugo,0,Golden Globe,/wiki/Hugo_(film),2011,Hugo
Picture,The Ides of March,0,Golden Globe,/wiki/The_Ides_of_March_(film),2011,The Ides of March
Picture,Moneyball,0,Golden Globe,/wiki/Moneyball_(film),2011,Moneyball
Picture,War Horse,0,Golden Globe,/wiki/War_Horse_(film),2011,War Horse
Picture,Argo,1,Golden Globe,/wiki/Argo_(2012_film),2012,Argo
Picture,Django Unchained,0,Golden Globe,/wiki/Django_Unchained,2012,Django Unchained
Picture,Life of Pi,0,Golden Globe,/wiki/Life_of_Pi_(film),2012,Life of Pi
Picture,Lincoln,0,Golden Globe,/wiki/Lincoln_(2012_film),2012,Lincoln
Picture,Zero Dark Thirty,0,Golden Globe,/wiki/Zero_Dark_Thirty,2012,Zero Dark Thirty
Picture,12 Years a Slave,1,Golden Globe,/wiki/12_Years_a_Slave_(film),2013,12 Years a Slave
Picture,Captain Phillips,0,Golden Globe,/wiki/Captain_Phillips_(film),2013,Captain Phillips
Picture,Gravity,0,Golden Globe,/wiki/Gravity_(film),2013,Gravity
Picture,Philomena,0,Golden Globe,/wiki/Philomena_(film),2013,Philomena
Picture,Rush,0,Golden Globe,/wiki/Rush_(2013_film),2013,Rush
Picture,Boyhood,1,Golden Globe,/wiki/Boyhood_(film),2014,Boyhood
Picture,Foxcatcher,0,Golden Globe,/wiki/Foxcatcher,2014,Foxcatcher
Picture,The Imitation Game,0,Golden Globe,/wiki/The_Imitation_Game,2014,The Imitation Game
Picture,Selma,0,Golden Globe,/wiki/Selma_(film),2014,Selma
Picture,The Theory of Everything,0,Golden Globe,/wiki/The_Theory_of_Everything_(2014_film),2014,The Theory of Everything
Picture,The Revenant,1,Golden Globe,/wiki/The_Revenant_(2015_film),2015,The Revenant
Picture,Carol,0,Golden Globe,/wiki/Carol_(film),2015,Carol
Picture,Mad Max: Fury Road,0,Golden Globe,/wiki/Mad_Max:_Fury_Road,2015,Mad Max: Fury Road
Picture,Room,0,Golden Globe,/wiki/Room_(2015_film),2015,Room
Picture,Spotlight,0,Golden Globe,/wiki/Spotlight_(film),2015,Spotlight
Picture,Moonlight,1,Golden Globe,/wiki/Moonlight_(2016_film),2016,Moonlight
Picture,Hacksaw Ridge,0,Golden Globe,/wiki/Hacksaw_Ridge,2016,Hacksaw Ridge
Picture,Hell or High Water,0,Golden Globe,/wiki/Hell_or_High_Water_(film),2016,Hell or High Water
Picture,Lion,0,Golden Globe,/wiki/Lion_(2016_film),2016,Lion
Picture,Manchester by the Sea,0,Golden Globe,/wiki/Manchester_by_the_Sea_(film),2016,Manchester by the Sea
Picture,The Apartment,1,Golden Globe,/wiki/The_Apartment,1960,The Apartment
Picture,The Facts of Life,0,Golden Globe,/wiki/The_Facts_of_Life_(film),1960,The Facts of Life
Picture,The Grass Is Greener,0,Golden Globe,/wiki/The_Grass_Is_Greener,1960,The Grass Is Greener
Picture,It Started in Naples,0,Golden Globe,/wiki/It_Started_in_Naples,1960,It Started in Naples
Picture,Our Man in Havana,0,Golden Globe,/wiki/Our_Man_in_Havana_(film),1960,Our Man in Havana
Picture,A Majority of One,1,Golden Globe,/wiki/A_Majority_of_One_(film),1961,A Majority of One
Picture,Breakfast at Tiffany's,0,Golden Globe,/wiki/Breakfast_at_Tiffany%27s_(film),1961,Breakfast at Tiffany's
Picture,"One, Two, Three",0,Golden Globe,"/wiki/One,_Two,_Three",1961,"One, Two, Three"
Picture,The Parent Trap,0,Golden Globe,/wiki/The_Parent_Trap_(1961_film),1961,The Parent Trap
Picture,Pocketful of Miracles,0,Golden Globe,/wiki/Pocketful_of_Miracles,1961,Pocketful of Miracles
Picture,That Touch of Mink,1,Golden Globe,/wiki/That_Touch_of_Mink,1962,That Touch of Mink
Picture,The Best of Enemies,0,Golden Globe,/wiki/The_Best_of_Enemies,1962,The Best of Enemies
Picture,Boys' Night Out,0,Golden Globe,/wiki/Boys%27_Night_Out_(film),1962,Boys' Night Out
Picture,If a Man Answers,0,Golden Globe,/wiki/If_a_Man_Answers,1962,If a Man Answers
Picture,Period of Adjustment,0,Golden Globe,/wiki/Period_of_Adjustment_(film),1962,Period of Adjustment
Picture,Tom Jones,1,Golden Globe,/wiki/Tom_Jones_(1963_film),1963,Tom Jones
Picture,Bye Bye Birdie,0,Golden Globe,/wiki/Bye_Bye_Birdie_(film),1963,Bye Bye Birdie
Picture,Irma la Douce,0,Golden Globe,/wiki/Irma_la_Douce,1963,Irma la Douce
Picture,"It's a Mad, Mad, Mad, Mad World",0,Golden Globe,"/wiki/It%27s_a_Mad,_Mad,_Mad,_Mad_World",1963,"It's a Mad, Mad, Mad, Mad World"
Picture,A Ticklish Affair,0,Golden Globe,/wiki/A_Ticklish_Affair,1963,A Ticklish Affair
Picture,Under the Yum Yum Tree,0,Golden Globe,/wiki/Under_the_Yum_Yum_Tree,1963,Under the Yum Yum Tree
Picture,My Fair Lady,1,Golden Globe,/wiki/My_Fair_Lady_(film),1964,My Fair Lady
Picture,Father Goose,0,Golden Globe,/wiki/Father_Goose_(film),1964,Father Goose
Picture,Mary Poppins,0,Golden Globe,/wiki/Mary_Poppins_(film),1964,Mary Poppins
Picture,The Unsinkable Molly Brown,0,Golden Globe,/wiki/The_Unsinkable_Molly_Brown_(film),1964,The Unsinkable Molly Brown
Picture,The World of Henry Orient,0,Golden Globe,/wiki/The_World_of_Henry_Orient,1964,The World of Henry Orient
Picture,The Sound of Music,1,Golden Globe,/wiki/The_Sound_of_Music_(film),1965,The Sound of Music
Picture,Cat Ballou,0,Golden Globe,/wiki/Cat_Ballou,1965,Cat Ballou
Picture,The Great Race,0,Golden Globe,/wiki/The_Great_Race,1965,The Great Race
Picture,Those Magnificent Men in their Flying Machines,0,Golden Globe,/wiki/Those_Magnificent_Men_in_their_Flying_Machines,1965,Those Magnificent Men in their Flying Machines
Picture,A Thousand Clowns,0,Golden Globe,/wiki/A_Thousand_Clowns,1965,A Thousand Clowns
Picture,"The Russians Are Coming, the Russians Are Coming",1,Golden Globe,"/wiki/The_Russians_Are_Coming,_the_Russians_Are_Coming",1966,"The Russians Are Coming, the Russians Are Coming"
Picture,A Funny Thing Happened on the Way to the Forum,0,Golden Globe,/wiki/A_Funny_Thing_Happened_on_the_Way_to_the_Forum_(film),1966,A Funny Thing Happened on the Way to the Forum
Picture,Gambit,0,Golden Globe,/wiki/Gambit_(1966_film),1966,Gambit
Picture,"Not with My Wife, You Don't!",0,Golden Globe,"/wiki/Not_with_My_Wife,_You_Don%27t!",1966,"Not with My Wife, You Don't!"
Picture,You're a Big Boy Now,0,Golden Globe,/wiki/You%27re_a_Big_Boy_Now,1966,You're a Big Boy Now
Picture,The Graduate,1,Golden Globe,/wiki/The_Graduate,1967,The Graduate
Picture,Camelot,0,Golden Globe,/wiki/Camelot_(film),1967,Camelot
Picture,Doctor Dolittle,0,Golden Globe,/wiki/Doctor_Dolittle_(film),1967,Doctor Dolittle
Picture,The Taming of the Shrew,0,Golden Globe,/wiki/The_Taming_of_the_Shrew_(1967_film),1967,The Taming of the Shrew
Picture,Thoroughly Modern Millie,0,Golden Globe,/wiki/Thoroughly_Modern_Millie,1967,Thoroughly Modern Millie
Picture,Oliver!,1,Golden Globe,/wiki/Oliver!_(film),1968,Oliver!
Picture,Finian's Rainbow,0,Golden Globe,/wiki/Finian%27s_Rainbow_(film),1968,Finian's Rainbow
Picture,Funny Girl,0,Golden Globe,/wiki/Funny_Girl_(film),1968,Funny Girl
Picture,The Odd Couple,0,Golden Globe,/wiki/The_Odd_Couple_(film),1968,The Odd Couple
Picture,"Yours, Mine and Ours",0,Golden Globe,"/wiki/Yours,_Mine_and_Ours_(1968_film)",1968,"Yours, Mine and Ours"
Picture,The Secret of Santa Vittoria,1,Golden Globe,/wiki/The_Secret_of_Santa_Vittoria,1969,The Secret of Santa Vittoria
Picture,Cactus Flower,0,Golden Globe,/wiki/Cactus_Flower_(film),1969,Cactus Flower
