category,name,winner,award,href,year,film,fti_id
Picture,Manchester by the Sea,0,Golden Globe,/wiki/Manchester_by_the_Sea_(film),2016,Manchester by the Sea,5524
Picture,The Apartment,1,Golden Globe,/wiki/The_Apartment,1960,The Apartment,5525
Picture,The Facts of Life,0,Golden Globe,/wiki/The_Facts_of_Life_(film),1960,The Facts of Life,5526
Picture,The Grass Is Greener,0,Golden Globe,/wiki/The_Grass_Is_Greener,1960,The Grass Is Greener,5527
Picture,It Started in Naples,0,Golden Globe,/wiki/It_Started_in_Naples,1960,It Started in Naples,5528
Picture,Our Man in Havana,0,Golden Globe,/wiki/Our_Man_in_Havana_(film),1960,Our Man in Havana,5529
Picture,A Majority of One,1,Golden Globe,/wiki/A_Majority_of_One_(film),1961,A Majority of One,5530
Picture,Breakfast at Tiffany's,0,Golden Globe,/wiki/Breakfast_at_Tiffany%27s_(film),1961,Breakfast at Tiffany's,5531
Picture,"One, Two, Three",0,Golden Globe,"/wiki/One,_Two,_Three",1961,"One, Two, Three",5532
Picture,The Parent Trap,0,Golden Globe,/wiki/The_Parent_Trap_(1961_film),1961,The Parent Trap,5533
Picture,Pocketful of Miracles,0,Golden Globe,/wiki/Pocketful_of_Miracles,1961,Pocketful of Miracles,5534
Picture,That Touch of Mink,1,Golden Globe,/wiki/That_Touch_of_Mink,1962,That Touch of Mink,5535
Picture,The Best of Enemies,0,Golden Globe,/wiki/The_Best_of_Enemies,1962,The Best of Enemies,5536
Picture,Boys' Night Out,0,Golden Globe,/wiki/Boys%27_Night_Out_(film),1962,Boys' Night Out,5537
Picture,If a Man Answers,0,Golden Globe,/wiki/If_a_Man_Answers,1962,If a Man Answers,5538
Picture,Period of Adjustment,0,Golden Globe,/wiki/Period_of_Adjustment_(film),1962,Period of Adjustment,5539
Picture,Tom Jones,1,Golden Globe,/wiki/Tom_Jones_(1963_film),1963,Tom Jones,5540
Picture,Bye Bye Birdie,0,Golden Globe,/wiki/Bye_Bye_Birdie_(film),1963,Bye Bye Birdie,5541
Picture,Irma la Douce,0,Golden Globe,/wiki/Irma_la_Douce,1963,Irma la Douce,5542
Picture,"It's a Mad, Mad, Mad, Mad World",0,Golden Globe,"/wiki/It%27s_a_Mad,_Mad,_Mad,_Mad_World",1963,"It's a Mad, Mad, Mad, Mad World",5543
Picture,A Ticklish Affair,0,Golden Globe,/wiki/A_Ticklish_Affair,1963,A Ticklish Affair,5544
Picture,Under the Yum Yum Tree,0,Golden Globe,/wiki/Under_the_Yum_Yum_Tree,1963,Under the Yum Yum Tree,5545
Picture,My Fair Lady,1,Golden Globe,/wiki/My_Fair_Lady_(film),1964,My Fair Lady,5546
Picture,Father Goose,0,Golden Globe,/wiki/Father_Goose_(film),1964,Father Goose,5547
Picture,Mary Poppins,0,Golden Globe,/wiki/Mary_Poppins_(film),1964,Mary Poppins,5548
Picture,The Unsinkable Molly Brown,0,Golden Globe,/wiki/The_Unsinkable_Molly_Brown_(film),1964,The Unsinkable Molly Brown,5549
Picture,The World of Henry Orient,0,Golden Globe,/wiki/The_World_of_Henry_Orient,1964,The World of Henry Orient,5550
Picture,The Sound of Music,1,Golden Globe,/wiki/The_Sound_of_Music_(film),1965,The Sound of Music,5551
Picture,Cat Ballou,0,Golden Globe,/wiki/Cat_Ballou,1965,Cat Ballou,5552
Picture,The Great Race,0,Golden Globe,/wiki/The_Great_Race,1965,The Great Race,5553
Picture,Those Magnificent Men in their Flying Machines,0,Golden Globe,/wiki/Those_Magnificent_Men_in_their_Flying_Machines,1965,Those Magnificent Men in their Flying Machines,5554
Picture,A Thousand Clowns,0,Golden Globe,/wiki/A_Thousand_Clowns,1965,A Thousand Clowns,5555
Picture,"The Russians Are Coming, the Russians Are Coming",1,Golden Globe,"/wiki/The_Russians_Are_Coming,_the_Russians_Are_Coming",1966,"The Russians Are Coming, the Russians Are Coming",5556
Picture,A Funny Thing Happened on the Way to the Forum,0,Golden Globe,/wiki/A_Funny_Thing_Happened_on_the_Way_to_the_Forum_(film),1966,A Funny Thing Happened on the Way to the Forum,5557
Picture,Gambit,0,Golden Globe,/wiki/Gambit_(1966_film),1966,Gambit,5558
Picture,"Not with My Wife, You Don't!",0,Golden Globe,"/wiki/Not_with_My_Wife,_You_Don%27t!",1966,"Not with My Wife, You Don't!",5559
Picture,You're a Big Boy Now,0,Golden Globe,/wiki/You%27re_a_Big_Boy_Now,1966,You're a Big Boy Now,5560
Picture,The Graduate,1,Golden Globe,/wiki/The_Graduate,1967,The Graduate,5561
Picture,Camelot,0,Golden Globe,/wiki/Camelot_(film),1967,Camelot,5562
Picture,Doctor Dolittle,0,Golden Globe,/wiki/Doctor_Dolittle_(film),1967,Doctor Dolittle,5563
Picture,The Taming of the Shrew,0,Golden Globe,/wiki/The_Taming_of_the_Shrew_(1967_film),1967,The Taming of the Shrew,5564
Picture,Thoroughly Modern Millie,0,Golden Globe,/wiki/Thoroughly_Modern_Millie,1967,Thoroughly Modern Millie,5565
Picture,Oliver!,1,Golden Globe,/wiki/Oliver!_(film),1968,Oliver!,5566
Picture,Finian's Rainbow,0,Golden Globe,/wiki/Finian%27s_Rainbow_(film),1968,Finian's Rainbow,5567
Picture,Funny Girl,0,Golden Globe,/wiki/Funny_Girl_(film),1968,Funny Girl,5568
Picture,The Odd Couple,0,Golden Globe,/wiki/The_Odd_Couple_(film),1968,The Odd Couple,5569
Picture,"Yours, Mine and Ours",0,Golden Globe,"/wiki/Yours,_Mine_and_Ours_(1968_film)",1968,"Yours, Mine and Ours",5570
Picture,The Secret of Santa Vittoria,1,Golden Globe,/wiki/The_Secret_of_Santa_Vittoria,1969,The Secret of Santa Vittoria,5571
Picture,Cactus Flower,0,Golden Globe,/wiki/Cactus_Flower_(film),1969,Cactus Flower,5572
Picture,"Goodbye, Columbus",0,Golden Globe,"/wiki/Goodbye,_Columbus_(film)",1969,"Goodbye, Columbus",5573
Picture,"Hello, Dolly!",0,Golden Globe,"/wiki/Hello,_Dolly!_(film)",1969,"Hello, Dolly!",5574
Picture,Paint Your Wagon,0,Golden Globe,/wiki/Paint_Your_Wagon_(film),1969,Paint Your Wagon,5575
Picture,M*A*S*H,1,Golden Globe,/wiki/MASH_(film),1970,M*A*S*H,5576
Picture,Darling Lili,0,Golden Globe,/wiki/Darling_Lili,1970,Darling Lili,5577
Picture,Diary of a Mad Housewife,0,Golden Globe,/wiki/Diary_of_a_Mad_Housewife,1970,Diary of a Mad Housewife,5578
Picture,Lovers and Other Strangers,0,Golden Globe,/wiki/Lovers_and_Other_Strangers,1970,Lovers and Other Strangers,5579
Picture,Scrooge,0,Golden Globe,/wiki/Scrooge_(1970_film),1970,Scrooge,5580
Picture,Fiddler on the Roof,1,Golden Globe,/wiki/Fiddler_on_the_Roof_(film),1971,Fiddler on the Roof,5581
Picture,The Boy Friend,0,Golden Globe,/wiki/The_Boy_Friend_(1971_film),1971,The Boy Friend,5582
Picture,Kotch,0,Golden Globe,/wiki/Kotch,1971,Kotch,5583
Picture,A New Leaf,0,Golden Globe,/wiki/A_New_Leaf_(film),1971,A New Leaf,5584
Picture,Plaza Suite,0,Golden Globe,/wiki/Plaza_Suite_(film),1971,Plaza Suite,5585
Picture,Cabaret,1,Golden Globe,/wiki/Cabaret_(1972_film),1972,Cabaret,5586
Picture,Avanti!,0,Golden Globe,/wiki/Avanti!,1972,Avanti!,5587
Picture,Butterflies Are Free,0,Golden Globe,/wiki/Butterflies_Are_Free,1972,Butterflies Are Free,5588
Picture,American Graffiti,1,Golden Globe,/wiki/American_Graffiti,1973,American Graffiti,5589
Picture,Jesus Christ Superstar,0,Golden Globe,/wiki/Jesus_Christ_Superstar_(film),1973,Jesus Christ Superstar,5590
Picture,Paper Moon,0,Golden Globe,/wiki/Paper_Moon_(film),1973,Paper Moon,5591
Picture,Tom Sawyer,0,Golden Globe,/wiki/Tom_Sawyer_(1973_film),1973,Tom Sawyer,5592
Picture,A Touch of Class,0,Golden Globe,/wiki/A_Touch_of_Class_(film),1973,A Touch of Class,5593
Picture,The Longest Yard,1,Golden Globe,/wiki/The_Longest_Yard_(1974_film),1974,The Longest Yard,5594
Picture,The Front Page,0,Golden Globe,/wiki/The_Front_Page_(1974_film),1974,The Front Page,5595
Picture,Harry and Tonto,0,Golden Globe,/wiki/Harry_and_Tonto,1974,Harry and Tonto,5596
Picture,The Little Prince,0,Golden Globe,/wiki/The_Little_Prince_(1974_film),1974,The Little Prince,5597
Picture,The Three Musketeers,0,Golden Globe,/wiki/The_Three_Musketeers_(1973_film),1974,The Three Musketeers,5598
Picture,The Sunshine Boys,1,Golden Globe,/wiki/The_Sunshine_Boys_(1975_film),1975,The Sunshine Boys,5599
Picture,Funny Lady,0,Golden Globe,/wiki/Funny_Lady,1975,Funny Lady,5600
Picture,The Return of the Pink Panther,0,Golden Globe,/wiki/The_Return_of_the_Pink_Panther,1975,The Return of the Pink Panther,5601
Picture,Shampoo,0,Golden Globe,/wiki/Shampoo_(film),1975,Shampoo,5602
Picture,Tommy,0,Golden Globe,/wiki/Tommy_(1975_film),1975,Tommy,5603
Picture,A Star Is Born,1,Golden Globe,/wiki/A_Star_Is_Born_(1976_film),1976,A Star Is Born,5604
Picture,Bugsy Malone,0,Golden Globe,/wiki/Bugsy_Malone,1976,Bugsy Malone,5605
Picture,The Pink Panther Strikes Again,0,Golden Globe,/wiki/The_Pink_Panther_Strikes_Again,1976,The Pink Panther Strikes Again,5606
Picture,The Ritz,0,Golden Globe,/wiki/The_Ritz_(film),1976,The Ritz,5607
Picture,Silent Movie,0,Golden Globe,/wiki/Silent_Movie,1976,Silent Movie,5608
Picture,The Goodbye Girl,1,Golden Globe,/wiki/The_Goodbye_Girl,1977,The Goodbye Girl,5609
Picture,Annie Hall,0,Golden Globe,/wiki/Annie_Hall,1977,Annie Hall,5610
Picture,High Anxiety,0,Golden Globe,/wiki/High_Anxiety,1977,High Anxiety,5611
Picture,"New York, New York",0,Golden Globe,"/wiki/New_York,_New_York_(1977_film)",1977,"New York, New York",5612
Picture,Saturday Night Fever,0,Golden Globe,/wiki/Saturday_Night_Fever,1977,Saturday Night Fever,5613
Picture,Heaven Can Wait,1,Golden Globe,/wiki/Heaven_Can_Wait_(1978_film),1978,Heaven Can Wait,5614
Picture,California Suite,0,Golden Globe,/wiki/California_Suite_(film),1978,California Suite,5615
Picture,Foul Play,0,Golden Globe,/wiki/Foul_Play_(1978_film),1978,Foul Play,5616
Picture,Grease,0,Golden Globe,/wiki/Grease_(film),1978,Grease,5617
Picture,Movie Movie,0,Golden Globe,/wiki/Movie_Movie,1978,Movie Movie,5618
Picture,Breaking Away,1,Golden Globe,/wiki/Breaking_Away,1979,Breaking Away,5619
Picture,Being There,0,Golden Globe,/wiki/Being_There,1979,Being There,5620
Picture,Hair,0,Golden Globe,/wiki/Hair_(film),1979,Hair,5621
Picture,The Rose,0,Golden Globe,/wiki/The_Rose_(film),1979,The Rose,5622
Picture,10,0,Golden Globe,/wiki/10_(film),1979,10,5623
Picture,Coal Miner's Daughter,1,Golden Globe,/wiki/Coal_Miner%27s_Daughter_(film),1980,Coal Miner's Daughter,5624
Picture,Airplane!,0,Golden Globe,/wiki/Airplane!,1980,Airplane!,5625
Picture,Fame,0,Golden Globe,/wiki/Fame_(1980_film),1980,Fame,5626
Picture,The Idolmaker,0,Golden Globe,/wiki/The_Idolmaker,1980,The Idolmaker,5627
Picture,Melvin and Howard,0,Golden Globe,/wiki/Melvin_and_Howard,1980,Melvin and Howard,5628
Picture,Arthur,1,Golden Globe,/wiki/Arthur_(1981_film),1981,Arthur,5629
Picture,The Four Seasons,0,Golden Globe,/wiki/The_Four_Seasons_(1981_film),1981,The Four Seasons,5630
Picture,Pennies from Heaven,0,Golden Globe,/wiki/Pennies_from_Heaven_(1981_film),1981,Pennies from Heaven,5631
Picture,S.O.B.,0,Golden Globe,/wiki/S.O.B._(1981_film),1981,S.O.B.,5632
Picture,Zoot Suit,0,Golden Globe,/wiki/Zoot_Suit_(film),1981,Zoot Suit,5633
Picture,Tootsie,1,Golden Globe,/wiki/Tootsie,1982,Tootsie,5634
Picture,The Best Little Whorehouse in Texas,0,Golden Globe,/wiki/The_Best_Little_Whorehouse_in_Texas_(film),1982,The Best Little Whorehouse in Texas,5635
Picture,Diner,0,Golden Globe,/wiki/Diner_(film),1982,Diner,5636
Picture,My Favorite Year,0,Golden Globe,/wiki/My_Favorite_Year,1982,My Favorite Year,5637
Picture,Victor Victoria,0,Golden Globe,/wiki/Victor_Victoria,1982,Victor Victoria,5638
Picture,Yentl,1,Golden Globe,/wiki/Yentl_(film),1983,Yentl,5639
Picture,The Big Chill,0,Golden Globe,/wiki/The_Big_Chill_(film),1983,The Big Chill,5640
Picture,Flashdance,0,Golden Globe,/wiki/Flashdance,1983,Flashdance,5641
Picture,Trading Places,0,Golden Globe,/wiki/Trading_Places,1983,Trading Places,5642
Picture,Zelig,0,Golden Globe,/wiki/Zelig,1983,Zelig,5643
Picture,Romancing the Stone,1,Golden Globe,/wiki/Romancing_the_Stone,1984,Romancing the Stone,5644
Picture,Beverly Hills Cop,0,Golden Globe,/wiki/Beverly_Hills_Cop,1984,Beverly Hills Cop,5645
Picture,Ghostbusters,0,Golden Globe,/wiki/Ghostbusters,1984,Ghostbusters,5646
Picture,Micki + Maude,0,Golden Globe,/wiki/Micki_%2B_Maude,1984,Micki + Maude,5647
Picture,Splash,0,Golden Globe,/wiki/Splash_(film),1984,Splash,5648
Picture,Prizzi's Honor,1,Golden Globe,/wiki/Prizzi%27s_Honor,1985,Prizzi's Honor,5649
Picture,Back to the Future,0,Golden Globe,/wiki/Back_to_the_Future,1985,Back to the Future,5650
Picture,A Chorus Line,0,Golden Globe,/wiki/A_Chorus_Line_(film),1985,A Chorus Line,5651
Picture,Cocoon,0,Golden Globe,/wiki/Cocoon_(film),1985,Cocoon,5652
Picture,The Purple Rose of Cairo,0,Golden Globe,/wiki/The_Purple_Rose_of_Cairo,1985,The Purple Rose of Cairo,5653
Picture,Hannah and Her Sisters,1,Golden Globe,/wiki/Hannah_and_Her_Sisters,1986,Hannah and Her Sisters,5654
Picture,Crimes of the Heart,0,Golden Globe,/wiki/Crimes_of_the_Heart_(film),1986,Crimes of the Heart,5655
Picture,"""Crocodile"" Dundee",0,Golden Globe,/wiki/%22Crocodile%22_Dundee,1986,"""Crocodile"" Dundee",5656
Picture,Down and Out in Beverly Hills,0,Golden Globe,/wiki/Down_and_Out_in_Beverly_Hills,1986,Down and Out in Beverly Hills,5657
Picture,Little Shop of Horrors,0,Golden Globe,/wiki/Little_Shop_of_Horrors_(film),1986,Little Shop of Horrors,5658
Picture,Peggy Sue Got Married,0,Golden Globe,/wiki/Peggy_Sue_Got_Married,1986,Peggy Sue Got Married,5659
Picture,Hope and Glory,1,Golden Globe,/wiki/Hope_and_Glory_(film),1987,Hope and Glory,5660
Picture,Baby Boom,0,Golden Globe,/wiki/Baby_Boom_(film),1987,Baby Boom,5661
Picture,Broadcast News,0,Golden Globe,/wiki/Broadcast_News_(film),1987,Broadcast News,5662
Picture,Dirty Dancing,0,Golden Globe,/wiki/Dirty_Dancing,1987,Dirty Dancing,5663
Picture,Moonstruck,0,Golden Globe,/wiki/Moonstruck,1987,Moonstruck,5664
Picture,Working Girl,1,Golden Globe,/wiki/Working_Girl,1988,Working Girl,5665
Picture,Big,0,Golden Globe,/wiki/Big_(film),1988,Big,5666
Picture,A Fish Called Wanda,0,Golden Globe,/wiki/A_Fish_Called_Wanda,1988,A Fish Called Wanda,5667
Picture,Midnight Run,0,Golden Globe,/wiki/Midnight_Run,1988,Midnight Run,5668
Picture,Who Framed Roger Rabbit,0,Golden Globe,/wiki/Who_Framed_Roger_Rabbit,1988,Who Framed Roger Rabbit,5669
Picture,Driving Miss Daisy,1,Golden Globe,/wiki/Driving_Miss_Daisy,1989,Driving Miss Daisy,5670
Picture,The Little Mermaid,0,Golden Globe,/wiki/The_Little_Mermaid_(1989_film),1989,The Little Mermaid,5671
Picture,Shirley Valentine,0,Golden Globe,/wiki/Shirley_Valentine_(film),1989,Shirley Valentine,5672
Picture,The War of the Roses,0,Golden Globe,/wiki/The_War_of_the_Roses_(film),1989,The War of the Roses,5673
Picture,When Harry Met Sally...,0,Golden Globe,/wiki/When_Harry_Met_Sally...,1989,When Harry Met Sally...,5674
Picture,Green Card,1,Golden Globe,/wiki/Green_Card_(film),1990,Green Card,5675
Picture,Dick Tracy,0,Golden Globe,/wiki/Dick_Tracy_(1990_film),1990,Dick Tracy,5676
Picture,Ghost,0,Golden Globe,/wiki/Ghost_(1990_film),1990,Ghost,5677
Picture,Home Alone,0,Golden Globe,/wiki/Home_Alone_(film),1990,Home Alone,5678
Picture,Pretty Woman,0,Golden Globe,/wiki/Pretty_Woman,1990,Pretty Woman,5679
Picture,Beauty and the Beast,1,Golden Globe,/wiki/Beauty_and_the_Beast_(1991_film),1991,Beauty and the Beast,5680
Picture,City Slickers,0,Golden Globe,/wiki/City_Slickers,1991,City Slickers,5681
Picture,The Commitments,0,Golden Globe,/wiki/The_Commitments_(film),1991,The Commitments,5682
Picture,The Fisher King,0,Golden Globe,/wiki/The_Fisher_King_(film),1991,The Fisher King,5683
Picture,Fried Green Tomatoes,0,Golden Globe,/wiki/Fried_Green_Tomatoes_(film),1991,Fried Green Tomatoes,5684
Picture,The Player,1,Golden Globe,/wiki/The_Player_(film),1992,The Player,5685
Picture,Aladdin,0,Golden Globe,/wiki/Aladdin_(1992_Disney_film),1992,Aladdin,5686
Picture,Enchanted April,0,Golden Globe,/wiki/Enchanted_April_(1992_film),1992,Enchanted April,5687
Picture,Honeymoon in Vegas,0,Golden Globe,/wiki/Honeymoon_in_Vegas,1992,Honeymoon in Vegas,5688
Picture,Sister Act,0,Golden Globe,/wiki/Sister_Act,1992,Sister Act,5689
Picture,Mrs. Doubtfire,1,Golden Globe,/wiki/Mrs._Doubtfire,1993,Mrs. Doubtfire,5690
Picture,Dave,0,Golden Globe,/wiki/Dave_(film),1993,Dave,5691
Picture,Much Ado About Nothing,0,Golden Globe,/wiki/Much_Ado_About_Nothing_(1993_film),1993,Much Ado About Nothing,5692
Picture,Sleepless in Seattle,0,Golden Globe,/wiki/Sleepless_in_Seattle,1993,Sleepless in Seattle,5693
Picture,Strictly Ballroom,0,Golden Globe,/wiki/Strictly_Ballroom,1993,Strictly Ballroom,5694
Picture,The Lion King,1,Golden Globe,/wiki/The_Lion_King,1994,The Lion King,5695
Picture,"The Adventures of Priscilla, Queen of the Desert",0,Golden Globe,"/wiki/The_Adventures_of_Priscilla,_Queen_of_the_Desert",1994,"The Adventures of Priscilla, Queen of the Desert",5696
Picture,Ed Wood,0,Golden Globe,/wiki/Ed_Wood_(film),1994,Ed Wood,5697
Picture,Four Weddings and a Funeral,0,Golden Globe,/wiki/Four_Weddings_and_a_Funeral,1994,Four Weddings and a Funeral,5698
Picture,Prt--Porter,0,Golden Globe,/wiki/Pr%C3%AAt-%C3%A0-Porter_(film),1994,Prt--Porter,5699
Picture,Babe,1,Golden Globe,/wiki/Babe_(film),1995,Babe,5700
Picture,The American President,0,Golden Globe,/wiki/The_American_President,1995,The American President,5701
Picture,Get Shorty,0,Golden Globe,/wiki/Get_Shorty_(film),1995,Get Shorty,5702
Picture,Sabrina,0,Golden Globe,/wiki/Sabrina_(1995_film),1995,Sabrina,5703
Picture,Toy Story,0,Golden Globe,/wiki/Toy_Story,1995,Toy Story,5704
Picture,Evita,1,Golden Globe,/wiki/Evita_(1996_film),1996,Evita,5705
Picture,The Birdcage,0,Golden Globe,/wiki/The_Birdcage,1996,The Birdcage,5706
Picture,Everyone Says I Love You,0,Golden Globe,/wiki/Everyone_Says_I_Love_You,1996,Everyone Says I Love You,5707
Picture,Fargo,0,Golden Globe,/wiki/Fargo_(film),1996,Fargo,5708
Picture,Jerry Maguire,0,Golden Globe,/wiki/Jerry_Maguire,1996,Jerry Maguire,5709
Picture,As Good as It Gets,1,Golden Globe,/wiki/As_Good_as_It_Gets,1997,As Good as It Gets,5710
Picture,The Full Monty,0,Golden Globe,/wiki/The_Full_Monty,1997,The Full Monty,5711
Picture,Men in Black,0,Golden Globe,/wiki/Men_in_Black_(film),1997,Men in Black,5712
Picture,My Best Friend's Wedding,0,Golden Globe,/wiki/My_Best_Friend%27s_Wedding,1997,My Best Friend's Wedding,5713
Picture,Wag the Dog,0,Golden Globe,/wiki/Wag_the_Dog,1997,Wag the Dog,5714
Picture,Shakespeare in Love,1,Golden Globe,/wiki/Shakespeare_in_Love,1998,Shakespeare in Love,5715
Picture,Bulworth,0,Golden Globe,/wiki/Bulworth,1998,Bulworth,5716
Picture,The Mask of Zorro,0,Golden Globe,/wiki/The_Mask_of_Zorro,1998,The Mask of Zorro,5717
Picture,Patch Adams,0,Golden Globe,/wiki/Patch_Adams_(film),1998,Patch Adams,5718
Picture,Still Crazy,0,Golden Globe,/wiki/Still_Crazy,1998,Still Crazy,5719
Picture,There's Something About Mary,0,Golden Globe,/wiki/There%27s_Something_About_Mary,1998,There's Something About Mary,5720
Picture,Toy Story 2,1,Golden Globe,/wiki/Toy_Story_2,1999,Toy Story 2,5721
Picture,Analyze This,0,Golden Globe,/wiki/Analyze_This,1999,Analyze This,5722
Picture,Being John Malkovich,0,Golden Globe,/wiki/Being_John_Malkovich,1999,Being John Malkovich,5723
Picture,Man on the Moon,0,Golden Globe,/wiki/Man_on_the_Moon_(film),1999,Man on the Moon,5724
Picture,Notting Hill,0,Golden Globe,/wiki/Notting_Hill_(film),1999,Notting Hill,5725
Picture,Almost Famous,1,Golden Globe,/wiki/Almost_Famous,2000,Almost Famous,5726
Picture,Best in Show,0,Golden Globe,/wiki/Best_in_Show_(film),2000,Best in Show,5727
Picture,Chicken Run,0,Golden Globe,/wiki/Chicken_Run,2000,Chicken Run,5728
Picture,Chocolat,0,Golden Globe,/wiki/Chocolat_(2000_film),2000,Chocolat,5729
Picture,"O Brother, Where Art Thou?",0,Golden Globe,"/wiki/O_Brother,_Where_Art_Thou%3F",2000,"O Brother, Where Art Thou?",5730
Picture,Moulin Rouge!,1,Golden Globe,/wiki/Moulin_Rouge!,2001,Moulin Rouge!,5731
Picture,Bridget Jones's Diary,0,Golden Globe,/wiki/Bridget_Jones%27s_Diary_(film),2001,Bridget Jones's Diary,5732
Picture,Gosford Park,0,Golden Globe,/wiki/Gosford_Park,2001,Gosford Park,5733
Picture,Legally Blonde,0,Golden Globe,/wiki/Legally_Blonde,2001,Legally Blonde,5734
Picture,Shrek,0,Golden Globe,/wiki/Shrek,2001,Shrek,5735
Picture,Chicago,1,Golden Globe,/wiki/Chicago_(2002_film),2002,Chicago,5736
Picture,About a Boy,0,Golden Globe,/wiki/About_a_Boy_(film),2002,About a Boy,5737
Picture,Adaptation.,0,Golden Globe,/wiki/Adaptation_(film),2002,Adaptation.,5738
Picture,My Big Fat Greek Wedding,0,Golden Globe,/wiki/My_Big_Fat_Greek_Wedding,2002,My Big Fat Greek Wedding,5739
Picture,Nicholas Nickleby,0,Golden Globe,/wiki/Nicholas_Nickleby_(2002_film),2002,Nicholas Nickleby,5740
Picture,Lost in Translation,1,Golden Globe,/wiki/Lost_in_Translation_(film),2003,Lost in Translation,5741
Picture,Bend It Like Beckham,0,Golden Globe,/wiki/Bend_It_Like_Beckham,2003,Bend It Like Beckham,5742
Picture,Big Fish,0,Golden Globe,/wiki/Big_Fish,2003,Big Fish,5743
Picture,Finding Nemo,0,Golden Globe,/wiki/Finding_Nemo,2003,Finding Nemo,5744
Picture,Love Actually,0,Golden Globe,/wiki/Love_Actually,2003,Love Actually,5745
Picture,Sideways,1,Golden Globe,/wiki/Sideways,2004,Sideways,5746
Picture,Eternal Sunshine of the Spotless Mind,0,Golden Globe,/wiki/Eternal_Sunshine_of_the_Spotless_Mind,2004,Eternal Sunshine of the Spotless Mind,5747
Picture,The Incredibles,0,Golden Globe,/wiki/The_Incredibles,2004,The Incredibles,5748
Picture,The Phantom of the Opera,0,Golden Globe,/wiki/The_Phantom_of_the_Opera_(2004_film),2004,The Phantom of the Opera,5749
Picture,Ray,0,Golden Globe,/wiki/Ray_(film),2004,Ray,5750
Picture,Walk the Line,1,Golden Globe,/wiki/Walk_the_Line,2005,Walk the Line,5751
Picture,Mrs Henderson Presents,0,Golden Globe,/wiki/Mrs_Henderson_Presents,2005,Mrs Henderson Presents,5752
Picture,Pride & Prejudice,0,Golden Globe,/wiki/Pride_%26_Prejudice_(2005_film),2005,Pride & Prejudice,5753
Picture,The Producers,0,Golden Globe,/wiki/The_Producers_(2005_film),2005,The Producers,5754
Picture,The Squid and the Whale,0,Golden Globe,/wiki/The_Squid_and_the_Whale,2005,The Squid and the Whale,5755
Picture,Dreamgirls,1,Golden Globe,/wiki/Dreamgirls_(film),2006,Dreamgirls,5756
Picture,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0,Golden Globe,/wiki/Borat,2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,5757
Picture,The Devil Wears Prada,0,Golden Globe,/wiki/The_Devil_Wears_Prada_(film),2006,The Devil Wears Prada,5758
Picture,Little Miss Sunshine,0,Golden Globe,/wiki/Little_Miss_Sunshine,2006,Little Miss Sunshine,5759
Picture,Thank You for Smoking,0,Golden Globe,/wiki/Thank_You_for_Smoking_(film),2006,Thank You for Smoking,5760
Picture,Sweeney Todd: The Demon Barber of Fleet Street,1,Golden Globe,/wiki/Sweeney_Todd:_The_Demon_Barber_of_Fleet_Street_(2007_film),2007,Sweeney Todd: The Demon Barber of Fleet Street,5761
Picture,Across the Universe,0,Golden Globe,/wiki/Across_the_Universe_(film),2007,Across the Universe,5762
Picture,Charlie Wilson's War,0,Golden Globe,/wiki/Charlie_Wilson%27s_War,2007,Charlie Wilson's War,5763
Picture,Hairspray,0,Golden Globe,/wiki/Hairspray_(2007_film),2007,Hairspray,5764
Picture,Juno,0,Golden Globe,/wiki/Juno_(film),2007,Juno,5765
Picture,Vicky Cristina Barcelona,1,Golden Globe,/wiki/Vicky_Cristina_Barcelona,2008,Vicky Cristina Barcelona,5766
Picture,Burn After Reading,0,Golden Globe,/wiki/Burn_After_Reading,2008,Burn After Reading,5767
Picture,Happy-Go-Lucky,0,Golden Globe,/wiki/Happy-Go-Lucky,2008,Happy-Go-Lucky,5768
Picture,In Bruges,0,Golden Globe,/wiki/In_Bruges,2008,In Bruges,5769
Picture,Mamma Mia!,0,Golden Globe,/wiki/Mamma_Mia!_(film),2008,Mamma Mia!,5770
Picture,The Hangover,1,Golden Globe,/wiki/The_Hangover,2009,The Hangover,5771
Picture,(500) Days of Summer,0,Golden Globe,/wiki/500_Days_of_Summer,2009,(500) Days of Summer,5772
Picture,It's Complicated,0,Golden Globe,/wiki/It%27s_Complicated_(film),2009,It's Complicated,5773
Picture,Julie & Julia,0,Golden Globe,/wiki/Julie_%26_Julia,2009,Julie & Julia,5774
Picture,Nine,0,Golden Globe,/wiki/Nine_(2009_live-action_film),2009,Nine,5775
Picture,The Kids Are All Right,1,Golden Globe,/wiki/The_Kids_Are_All_Right_(film),2010,The Kids Are All Right,5776
Picture,Alice in Wonderland,0,Golden Globe,/wiki/Alice_in_Wonderland_(2010_film),2010,Alice in Wonderland,5777
Picture,Burlesque,0,Golden Globe,/wiki/Burlesque_(2010_musical_film),2010,Burlesque,5778
Picture,Red,0,Golden Globe,/wiki/Red_(2010_film),2010,Red,5779
Picture,The Tourist,0,Golden Globe,/wiki/The_Tourist_(2010_film),2010,The Tourist,5780
Picture,The Artist,1,Golden Globe,/wiki/The_Artist_(film),2011,The Artist,5781
Picture,50/50,0,Golden Globe,/wiki/50/50_(2011_film),2011,50/50,5782
