award,category,film,href,name,winner,year
Golden Globe,Supporting Actor,The Godfather: Part III,/wiki/The_Godfather_Part_III,Andy Garca,0,1990
Golden Globe,Supporting Actor,Dick Tracy,/wiki/Dick_Tracy_(1990_film),Al Pacino,0,1990
Golden Globe,Supporting Actor,Goodfellas,/wiki/Goodfellas,Joe Pesci,0,1990
Golden Globe,Supporting Actor,Hear My Song,/wiki/Hear_My_Song,Ned Beatty,0,1991
Golden Globe,Supporting Actor,Barton Fink,/wiki/Barton_Fink,John Goodman,0,1991
Golden Globe,Supporting Actor,Bugsy,/wiki/Bugsy,Harvey Keitel,0,1991
Golden Globe,Supporting Actor,Bugsy,/wiki/Bugsy,Ben Kingsley,0,1991
Golden Globe,Supporting Actor,A Few Good Men,/wiki/A_Few_Good_Men_(film),Jack Nicholson,0,1992
Golden Globe,Supporting Actor,Scent of a Woman,/wiki/Scent_of_a_Woman_(1992_film),Chris O'Donnell,0,1992
Golden Globe,Supporting Actor,Glengarry Glen Ross,/wiki/Glengarry_Glen_Ross_(film),Al Pacino,0,1992
Golden Globe,Supporting Actor,Mr. Saturday Night,/wiki/Mr._Saturday_Night,David Paymer,0,1992
Golden Globe,Supporting Actor,What's Eating Gilbert Grape,/wiki/What%27s_Eating_Gilbert_Grape,Leonardo DiCaprio,0,1993
Golden Globe,Supporting Actor,Schindler's List,/wiki/Schindler%27s_List,Ralph Fiennes,0,1993
Golden Globe,Supporting Actor,In the Line of Fire,/wiki/In_the_Line_of_Fire,John Malkovich,0,1993
Golden Globe,Supporting Actor,Carlito's Way,/wiki/Carlito%27s_Way,Sean Penn,0,1993
Golden Globe,Supporting Actor,The River Wild,/wiki/The_River_Wild,Kevin Bacon,0,1994
Golden Globe,Supporting Actor,Pulp Fiction,/wiki/Pulp_Fiction,Samuel L. Jackson,0,1994
Golden Globe,Supporting Actor,Forrest Gump,/wiki/Forrest_Gump,Gary Sinise,0,1994
Golden Globe,Supporting Actor,Quiz Show,/wiki/Quiz_Show_(film),John Turturro,0,1994
Golden Globe,Supporting Actor,Apollo 13,/wiki/Apollo_13_(film),Ed Harris,0,1995
Golden Globe,Supporting Actor,"To Wong Foo, Thanks for Everything! Julie Newmar","/wiki/To_Wong_Foo,_Thanks_for_Everything!_Julie_Newmar",John Leguizamo,0,1995
Golden Globe,Supporting Actor,Rob Roy,/wiki/Rob_Roy_(1995_film),Tim Roth,0,1995
Golden Globe,Supporting Actor,The Usual Suspects,/wiki/The_Usual_Suspects,Kevin Spacey,0,1995
Golden Globe,Supporting Actor,Jerry Maguire,/wiki/Jerry_Maguire,Cuba Gooding Jr.,0,1996
Golden Globe,Supporting Actor,A Time To Kill,/wiki/A_Time_to_Kill_(film),Samuel L. Jackson,0,1996
Golden Globe,Supporting Actor,The Crucible,/wiki/The_Crucible_(1996_film),Paul Scofield,0,1996
Golden Globe,Supporting Actor,Ghosts of Mississippi,/wiki/Ghosts_of_Mississippi,James Woods,0,1996
Golden Globe,Supporting Actor,My Best Friend's Wedding,/wiki/My_Best_Friend%27s_Wedding,Rupert Everett,0,1997
Golden Globe,Supporting Actor,Amistad,/wiki/Amistad_(film),Anthony Hopkins,0,1997
Golden Globe,Supporting Actor,As Good as It Gets,/wiki/As_Good_as_It_Gets,Greg Kinnear,0,1997
Golden Globe,Supporting Actor,The Rainmaker,/wiki/The_Rainmaker_(1997_film),Jon Voight,0,1997
Golden Globe,Supporting Actor,Good Will Hunting,/wiki/Good_Will_Hunting,Robin Williams,0,1997
Golden Globe,Supporting Actor,A Civil Action,/wiki/A_Civil_Action_(film),Robert Duvall,0,1998
Golden Globe,Supporting Actor,Rushmore,/wiki/Rushmore_(film),Bill Murray,0,1998
Golden Globe,Supporting Actor,Shakespeare in Love,/wiki/Shakespeare_in_Love,Geoffrey Rush,0,1998
Golden Globe,Supporting Actor,Without Limits,/wiki/Without_Limits,Donald Sutherland,0,1998
Golden Globe,Supporting Actor,A Simple Plan,/wiki/A_Simple_Plan_(film),Billy Bob Thornton,0,1998
Golden Globe,Supporting Actor,The Cider House Rules,/wiki/The_Cider_House_Rules_(film),Michael Caine,0,1999
Golden Globe,Supporting Actor,The Green Mile,/wiki/The_Green_Mile_(film),Michael Clarke Duncan,0,1999
Golden Globe,Supporting Actor,The Talented Mr. Ripley,/wiki/The_Talented_Mr._Ripley_(film),Jude Law,0,1999
Golden Globe,Supporting Actor,The Sixth Sense,/wiki/The_Sixth_Sense,Haley Joel Osment,0,1999
Golden Globe,Supporting Actor,The Contender,/wiki/The_Contender_(2000_film),Jeff Bridges,0,2000
Golden Globe,Supporting Actor,Shadow of the Vampire,/wiki/Shadow_of_the_Vampire,Willem Dafoe,0,2000
Golden Globe,Supporting Actor,Erin Brockovich,/wiki/Erin_Brockovich_(film),Albert Finney,0,2000
Golden Globe,Supporting Actor,Gladiator,/wiki/Gladiator_(2000_film),Joaquin Phoenix,0,2000
Golden Globe,Supporting Actor,Ghost World,/wiki/Ghost_World_(film),Steve Buscemi,0,2001
Golden Globe,Supporting Actor,Life as a House,/wiki/Life_as_a_House,Hayden Christensen,0,2001
Golden Globe,Supporting Actor,Sexy Beast,/wiki/Sexy_Beast,Ben Kingsley,0,2001
Golden Globe,Supporting Actor,A.I. Artificial Intelligence,/wiki/A.I._Artificial_Intelligence,Jude Law,0,2001
Golden Globe,Supporting Actor,Ali,/wiki/Ali_(film),Jon Voight,0,2001
Golden Globe,Supporting Actor,The Hours,/wiki/The_Hours_(film),Ed Harris,0,2002
Golden Globe,Supporting Actor,Road to Perdition,/wiki/Road_to_Perdition,Paul Newman,0,2002
Golden Globe,Supporting Actor,Far from Heaven,/wiki/Far_from_Heaven,Dennis Quaid,0,2002
Golden Globe,Supporting Actor,Chicago,/wiki/Chicago_(2002_film),John C. Reilly,0,2002
Golden Globe,Supporting Actor,The Cooler,/wiki/The_Cooler,Alec Baldwin,0,2003
Golden Globe,Supporting Actor,Big Fish,/wiki/Big_Fish,Albert Finney,0,2003
Golden Globe,Supporting Actor,Seabiscuit,/wiki/Seabiscuit_(film),William H. Macy,0,2003
Golden Globe,Supporting Actor,Shattered Glass,/wiki/Shattered_Glass_(film),Peter Sarsgaard,0,2003
Golden Globe,Supporting Actor,The Last Samurai,/wiki/The_Last_Samurai,Ken Watanabe,0,2003
Golden Globe,Supporting Actor,Kill Bill: Volume 2,/wiki/Kill_Bill:_Volume_2,David Carradine,0,2004
Golden Globe,Supporting Actor,Collateral,/wiki/Collateral_(film),Jamie Foxx,0,2004
Golden Globe,Supporting Actor,Sideways,/wiki/Sideways_(film),Thomas Haden Church,0,2004
Golden Globe,Supporting Actor,Million Dollar Baby,/wiki/Million_Dollar_Baby,Morgan Freeman,0,2004
Golden Globe,Supporting Actor,Crash,/wiki/Crash_(2004_film),Matt Dillon,0,2005
Golden Globe,Supporting Actor,The Producers,/wiki/The_Producers_(2005_film),Will Ferrell,0,2005
Golden Globe,Supporting Actor,Cinderella Man,/wiki/Cinderella_Man,Paul Giamatti,0,2005
Golden Globe,Supporting Actor,Mrs Henderson Presents,/wiki/Mrs_Henderson_Presents,Bob Hoskins,0,2005
Golden Globe,Supporting Actor,Hollywoodland,/wiki/Hollywoodland,Ben Affleck,0,2006
Golden Globe,Supporting Actor,The Departed,/wiki/The_Departed,Jack Nicholson,0,2006
Golden Globe,Supporting Actor,Babel,/wiki/Babel_(film),Brad Pitt,0,2006
Golden Globe,Supporting Actor,The Departed,/wiki/The_Departed,Mark Wahlberg,0,2006
Golden Globe,Supporting Actor,The Assassination of Jesse James by the Coward Robert Ford,/wiki/The_Assassination_of_Jesse_James_by_the_Coward_Robert_Ford,Casey Affleck,0,2007
Golden Globe,Supporting Actor,Charlie Wilson's War,/wiki/Charlie_Wilson%27s_War,Philip Seymour Hoffman,0,2007
Golden Globe,Supporting Actor,Hairspray,/wiki/Hairspray_(2007_film),John Travolta,0,2007
Golden Globe,Supporting Actor,Michael Clayton,/wiki/Michael_Clayton_(film),Tom Wilkinson,0,2007
Golden Globe,Supporting Actor,Tropic Thunder,/wiki/Tropic_Thunder,Tom Cruise,0,2008
Golden Globe,Supporting Actor,Tropic Thunder,/wiki/Tropic_Thunder,Robert Downey Jr.,0,2008
Golden Globe,Supporting Actor,The Duchess,/wiki/The_Duchess_(film),Ralph Fiennes,0,2008
Golden Globe,Supporting Actor,Doubt,/wiki/Doubt_(2008_film),Philip Seymour Hoffman,0,2008
Golden Globe,Supporting Actor,Invictus,/wiki/Invictus_(film),Matt Damon,0,2009
Golden Globe,Supporting Actor,The Messenger,/wiki/The_Messenger_(2009_film),Woody Harrelson,0,2009
Golden Globe,Supporting Actor,The Last Station,/wiki/The_Last_Station,Christopher Plummer,0,2009
Golden Globe,Supporting Actor,The Lovely Bones,/wiki/The_Lovely_Bones_(film),Stanley Tucci,0,2009
Golden Globe,Supporting Actor,Wall Street: Money Never Sleeps,/wiki/Wall_Street:_Money_Never_Sleeps,Michael Douglas,0,2010
Golden Globe,Supporting Actor,The Social Network,/wiki/The_Social_Network,Andrew Garfield,0,2010
Golden Globe,Supporting Actor,The Town,/wiki/The_Town_(2010_film),Jeremy Renner,0,2010
Golden Globe,Supporting Actor,The King's Speech,/wiki/The_King%27s_Speech,Geoffrey Rush,0,2010
Golden Globe,Supporting Actor,My Week with Marilyn,/wiki/My_Week_with_Marilyn,Kenneth Branagh,0,2011
Golden Globe,Supporting Actor,Drive,/wiki/Drive_(2011_film),Albert Brooks,0,2011
Golden Globe,Supporting Actor,Moneyball,/wiki/Moneyball_(film),Jonah Hill,0,2011
Golden Globe,Supporting Actor,A Dangerous Method,/wiki/A_Dangerous_Method,Viggo Mortensen,0,2011
Golden Globe,Supporting Actor,Argo,/wiki/Argo_(2012_film),Alan Arkin,0,2012
Golden Globe,Supporting Actor,Django Unchained,/wiki/Django_Unchained,Leonardo DiCaprio,0,2012
Golden Globe,Supporting Actor,The Master,/wiki/The_Master_(2012_film),Philip Seymour Hoffman,0,2012
Golden Globe,Supporting Actor,Lincoln,/wiki/Lincoln_(film),Tommy Lee Jones,0,2012
Golden Globe,Supporting Actor,Captain Phillips,/wiki/Captain_Phillips_(film),Barkhad Abdi,0,2013
Golden Globe,Supporting Actor,Rush,/wiki/Rush_(2013_film),Daniel Brhl,0,2013
Golden Globe,Supporting Actor,American Hustle,/wiki/American_Hustle_(2013_film),Bradley Cooper,0,2013
Golden Globe,Supporting Actor,12 Years a Slave,/wiki/12_Years_a_Slave_(film),Michael Fassbender,0,2013
Golden Globe,Supporting Actor,Whiplash,/wiki/Whiplash_(2014_film),J. K. Simmons,1,2014
Golden Globe,Supporting Actor,The Judge,/wiki/The_Judge_(2014_film),Robert Duvall,0,2014
Golden Globe,Supporting Actor,Boyhood,/wiki/Boyhood_(film),Ethan Hawke,0,2014
Golden Globe,Supporting Actor,Birdman,/wiki/Birdman_(film),Edward Norton,0,2014
Golden Globe,Supporting Actor,Foxcatcher,/wiki/Foxcatcher,Mark Ruffalo,0,2014
Golden Globe,Supporting Actor,Creed,/wiki/Creed_(film),Sylvester Stallone,1,2015
Golden Globe,Supporting Actor,Love & Mercy,/wiki/Love_%26_Mercy_(film),Paul Dano,0,2015
Golden Globe,Supporting Actor,Beasts of No Nation,/wiki/Beasts_of_No_Nation_(film),Idris Elba,0,2015
Golden Globe,Supporting Actor,Bridge of Spies,/wiki/Bridge_of_Spies_(film),Mark Rylance,0,2015
Golden Globe,Supporting Actor,99 Homes,/wiki/99_Homes,Michael Shannon,0,2015
Golden Globe,Supporting Actor,Nocturnal Animals,/wiki/Nocturnal_Animals,Aaron Taylor-Johnson,1,2016
Golden Globe,Supporting Actor,Moonlight,/wiki/Moonlight_(2016_film),Mahershala Ali,0,2016
Golden Globe,Supporting Actor,Hell or High Water,/wiki/Hell_or_High_Water_(film),Jeff Bridges,0,2016
Golden Globe,Supporting Actor,Florence Foster Jenkins,/wiki/Florence_Foster_Jenkins_(film),Simon Helberg,0,2016
Golden Globe,Supporting Actor,Lion,/wiki/Lion_(2016_film),Dev Patel,0,2016
Golden Globe,Supporting Actress,Goodfellas,/wiki/Goodfellas,Lorraine Bracco,0,1990
Golden Globe,Supporting Actress,Wild at Heart,/wiki/Wild_at_Heart_(film),Diane Ladd,0,1990
Golden Globe,Supporting Actress,Postcards from the Edge,/wiki/Postcards_from_the_Edge_(film),Shirley MacLaine,0,1990
Golden Globe,Supporting Actress,Dances with Wolves,/wiki/Dances_with_Wolves,Mary McDonnell,0,1990
Golden Globe,Supporting Actress,Mermaids,/wiki/Mermaids_(1990_film),Winona Ryder,0,1990
Golden Globe,Supporting Actress,Billy Bathgate,/wiki/Billy_Bathgate_(film),Nicole Kidman,0,1991
Golden Globe,Supporting Actress,Rambling Rose,/wiki/Rambling_Rose_(film),Diane Ladd,0,1991
Golden Globe,Supporting Actress,Cape Fear,/wiki/Cape_Fear_(1991_film),Juliette Lewis,0,1991
Golden Globe,Supporting Actress,Fried Green Tomatoes,/wiki/Fried_Green_Tomatoes_(film),Jessica Tandy,0,1991
Golden Globe,Supporting Actress,Chaplin,/wiki/Chaplin_(film),Geraldine Chaplin,0,1992
Golden Globe,Supporting Actress,Husbands and Wives,/wiki/Husbands_and_Wives,Judy Davis,0,1992
Golden Globe,Supporting Actress,Damage,/wiki/Damage_(1992_film),Miranda Richardson,0,1992
Golden Globe,Supporting Actress,Passion Fish,/wiki/Passion_Fish,Alfre Woodard,0,1992
Golden Globe,Supporting Actress,Carlito's Way,/wiki/Carlito%27s_Way,Penelope Ann Miller,0,1993
Golden Globe,Supporting Actress,The Piano,/wiki/The_Piano,Anna Paquin,0,1993
Golden Globe,Supporting Actress,Fearless,/wiki/Fearless_(1993_film),Rosie Perez,0,1993
Golden Globe,Supporting Actress,In the Name of the Father,/wiki/In_the_Name_of_the_Father_(film),Emma Thompson,0,1993
Golden Globe,Supporting Actress,Interview with the Vampire,/wiki/Interview_with_the_Vampire_(film),Kirsten Dunst,0,1994
Golden Globe,Supporting Actress,Prt--Porter,/wiki/Pr%C3%AAt-%C3%A0-Porter_(film),Sophia Loren,0,1994
Golden Globe,Supporting Actress,Pulp Fiction,/wiki/Pulp_Fiction,Uma Thurman,0,1994
Golden Globe,Supporting Actress,Forrest Gump,/wiki/Forrest_Gump,Robin Wright,0,1994
Golden Globe,Supporting Actress,The Crossing Guard,/wiki/The_Crossing_Guard,Anjelica Huston,0,1995
Golden Globe,Supporting Actress,Apollo 13,/wiki/Apollo_13_(film),Kathleen Quinlan,0,1995
Golden Globe,Supporting Actress,Something to Talk About,/wiki/Something_to_Talk_About_(film),Kyra Sedgwick,0,1995
Golden Globe,Supporting Actress,Sense and Sensibility,/wiki/Sense_and_Sensibility_(1995_film),Kate Winslet,0,1995
Golden Globe,Supporting Actress,The Crucible,/wiki/The_Crucible_(1996_film),Joan Allen,0,1996
Golden Globe,Supporting Actress,The English Patient,/wiki/The_English_Patient_(film),Juliette Binoche,0,1996
Golden Globe,Supporting Actress,The Portrait of a Lady,/wiki/The_Portrait_of_a_Lady_(film),Barbara Hershey,0,1996
Golden Globe,Supporting Actress,Secrets & Lies,/wiki/Secrets_%26_Lies_(film),Marianne Jean-Baptiste,0,1996
Golden Globe,Supporting Actress,The Evening Star,/wiki/The_Evening_Star,Marion Ross,0,1996
Golden Globe,Supporting Actress,In & Out,/wiki/In_%26_Out_(film),Joan Cusack,0,1997
Golden Globe,Supporting Actress,Boogie Nights,/wiki/Boogie_Nights,Julianne Moore,0,1997
Golden Globe,Supporting Actress,Titanic,/wiki/Titanic_(1997_film),Gloria Stuart,0,1997
Golden Globe,Supporting Actress,The Ice Storm,/wiki/The_Ice_Storm_(film),Sigourney Weaver,0,1997
Golden Globe,Supporting Actress,Primary Colors,/wiki/Primary_Colors_(film),Kathy Bates,0,1998
Golden Globe,Supporting Actress,Little Voice,/wiki/Little_Voice_(film),Brenda Blethyn,0,1998
Golden Globe,Supporting Actress,Shakespeare in Love,/wiki/Shakespeare_in_Love,Judi Dench,0,1998
Golden Globe,Supporting Actress,The Mighty,/wiki/The_Mighty,Sharon Stone,0,1998
Golden Globe,Supporting Actress,Being John Malkovich,/wiki/Being_John_Malkovich,Cameron Diaz,0,1999
Golden Globe,Supporting Actress,Being John Malkovich,/wiki/Being_John_Malkovich,Catherine Keener,0,1999
Golden Globe,Supporting Actress,Sweet and Lowdown,/wiki/Sweet_and_Lowdown,Samantha Morton,0,1999
Golden Globe,Supporting Actress,Anywhere But Here,/wiki/Anywhere_but_Here_(film),Natalie Portman,0,1999
Golden Globe,Supporting Actress,Boys Don't Cry,/wiki/Boys_Don%27t_Cry_(film),Chlo Sevigny,0,1999
Golden Globe,Supporting Actress,Chocolat,/wiki/Chocolat_(2000_film),Judi Dench,0,2000
Golden Globe,Supporting Actress,Almost Famous,/wiki/Almost_Famous,Frances McDormand,0,2000
Golden Globe,Supporting Actress,Billy Elliot,/wiki/Billy_Elliot,Julie Walters,0,2000
Golden Globe,Supporting Actress,Traffic,/wiki/Traffic_(2000_film),Catherine Zeta-Jones,0,2000
Golden Globe,Supporting Actress,Vanilla Sky,/wiki/Vanilla_Sky,Cameron Diaz,0,2001
Golden Globe,Supporting Actress,Gosford Park,/wiki/Gosford_Park,Helen Mirren,0,2001
Golden Globe,Supporting Actress,Gosford Park,/wiki/Gosford_Park,Maggie Smith,0,2001
Golden Globe,Supporting Actress,In the Bedroom,/wiki/In_the_Bedroom,Marisa Tomei,0,2001
Golden Globe,Supporting Actress,Iris,/wiki/Iris_(2001_film),Kate Winslet,0,2001
Golden Globe,Supporting Actress,About Schmidt,/wiki/About_Schmidt,Kathy Bates,0,2002
Golden Globe,Supporting Actress,Gangs of New York,/wiki/Gangs_of_New_York,Cameron Diaz,0,2002
Golden Globe,Supporting Actress,Chicago,/wiki/Chicago_(2002_film),Queen Latifah,0,2002
Golden Globe,Supporting Actress,Igby Goes Down,/wiki/Igby_Goes_Down,Susan Sarandon,0,2002
Golden Globe,Supporting Actress,The Cooler,/wiki/The_Cooler,Maria Bello,0,2003
Golden Globe,Supporting Actress,Pieces of April,/wiki/Pieces_of_April,Patricia Clarkson,0,2003
Golden Globe,Supporting Actress,American Splendor,/wiki/American_Splendor_(film),Hope Davis,0,2003
Golden Globe,Supporting Actress,Thirteen,/wiki/Thirteen_(2003_film),Holly Hunter,0,2003
Golden Globe,Supporting Actress,The Aviator,/wiki/The_Aviator_(2004_film),Cate Blanchett,0,2004
Golden Globe,Supporting Actress,Kinsey,/wiki/Kinsey_(film),Laura Linney,0,2004
Golden Globe,Supporting Actress,Sideways,/wiki/Sideways,Virginia Madsen,0,2004
Golden Globe,Supporting Actress,The Manchurian Candidate,/wiki/The_Manchurian_Candidate_(2004_film),Meryl Streep,0,2004
Golden Globe,Supporting Actress,Match Point,/wiki/Match_Point,Scarlett Johansson,0,2005
Golden Globe,Supporting Actress,In Her Shoes,/wiki/In_Her_Shoes_(2005_film),Shirley MacLaine,0,2005
Golden Globe,Supporting Actress,North Country,/wiki/North_Country_(film),Frances McDormand,0,2005
Golden Globe,Supporting Actress,Brokeback Mountain,/wiki/Brokeback_Mountain,Michelle Williams,0,2005
Golden Globe,Supporting Actress,Babel,/wiki/Babel_(2006_film),Adriana Barraza,0,2006
Golden Globe,Supporting Actress,Notes on a Scandal,/wiki/Notes_on_a_Scandal_(film),Cate Blanchett,0,2006
Golden Globe,Supporting Actress,The Devil Wears Prada,/wiki/The_Devil_Wears_Prada_(film),Emily Blunt,0,2006
Golden Globe,Supporting Actress,Babel,/wiki/Babel_(2006_film),Rinko Kikuchi,0,2006
Golden Globe,Supporting Actress,Charlie Wilson's War,/wiki/Charlie_Wilson%27s_War,Julia Roberts,0,2007
Golden Globe,Supporting Actress,Atonement,/wiki/Atonement_(film),Saoirse Ronan,0,2007
Golden Globe,Supporting Actress,Gone Baby Gone,/wiki/Gone_Baby_Gone,Amy Ryan,0,2007
Golden Globe,Supporting Actress,Michael Clayton,/wiki/Michael_Clayton_(film),Tilda Swinton,0,2007
Golden Globe,Supporting Actress,Doubt,/wiki/Doubt_(2008_film),Amy Adams,0,2008
Golden Globe,Supporting Actress,Vicky Cristina Barcelona,/wiki/Vicky_Cristina_Barcelona,Penlope Cruz,0,2008
Golden Globe,Supporting Actress,Doubt,/wiki/Doubt_(2008_film),Viola Davis,0,2008
Golden Globe,Supporting Actress,The Wrestler,/wiki/The_Wrestler_(2008_film),Marisa Tomei,0,2008
Golden Globe,Supporting Actress,Nine,/wiki/Nine_(2009_live-action_film),Penlope Cruz,0,2009
Golden Globe,Supporting Actress,Up in the Air,/wiki/Up_in_the_Air_(2009_film),Vera Farmiga,0,2009
Golden Globe,Supporting Actress,Up in the Air,/wiki/Up_in_the_Air_(2009_film),Anna Kendrick,0,2009
Golden Globe,Supporting Actress,A Single Man,/wiki/A_Single_Man_(film),Julianne Moore,0,2009
Golden Globe,Supporting Actress,The Fighter,/wiki/The_Fighter_(2010_film),Amy Adams,0,2010
Golden Globe,Supporting Actress,The King's Speech,/wiki/The_King%27s_Speech,Helena Bonham Carter,0,2010
Golden Globe,Supporting Actress,Black Swan,/wiki/Black_Swan_(film),Mila Kunis,0,2010
Golden Globe,Supporting Actress,Animal Kingdom,/wiki/Animal_Kingdom_(film),Jacki Weaver,0,2010
Golden Globe,Supporting Actress,The Artist,/wiki/The_Artist_(film),Brnice Bejo,0,2011
Golden Globe,Supporting Actress,The Help,/wiki/The_Help_(film),Jessica Chastain,0,2011
Golden Globe,Supporting Actress,Albert Nobbs,/wiki/Albert_Nobbs,Janet McTeer,0,2011
Golden Globe,Supporting Actress,The Descendants,/wiki/The_Descendants_(film),Shailene Woodley,0,2011
Golden Globe,Supporting Actress,The Master,/wiki/The_Master_(2012_film),Amy Adams,0,2012
Golden Globe,Supporting Actress,Lincoln,/wiki/Lincoln_(film),Sally Field,0,2012
Golden Globe,Supporting Actress,The Sessions,/wiki/The_Sessions_(film),Helen Hunt,0,2012
Golden Globe,Supporting Actress,The Paperboy,/wiki/The_Paperboy_(2012_film),Nicole Kidman,0,2012
Golden Globe,Supporting Actress,Blue Jasmine,/wiki/Blue_Jasmine,Sally Hawkins,0,2013
Golden Globe,Supporting Actress,12 Years a Slave,/wiki/12_Years_a_Slave_(film),Lupita Nyong'o,0,2013
Golden Globe,Supporting Actress,August: Osage County,/wiki/August:_Osage_County_(film),Julia Roberts,0,2013
Golden Globe,Supporting Actress,Nebraska,/wiki/Nebraska_(film),June Squibb,0,2013
Golden Globe,Supporting Actress,A Most Violent Year,/wiki/A_Most_Violent_Year,Jessica Chastain,0,2014
Golden Globe,Supporting Actress,The Imitation Game,/wiki/The_Imitation_Game,Keira Knightley,0,2014
Golden Globe,Supporting Actress,Birdman,/wiki/Birdman_(film),Emma Stone,0,2014
Golden Globe,Supporting Actress,Into the Woods,/wiki/Into_the_Woods_(film),Meryl Streep,0,2014
Golden Globe,Supporting Actress,Youth,/wiki/Youth_(2015_film),Jane Fonda,0,2015
Golden Globe,Supporting Actress,The Hateful Eight,/wiki/The_Hateful_Eight,Jennifer Jason Leigh,0,2015
Golden Globe,Supporting Actress,Trumbo,/wiki/Trumbo_(2015_film),Helen Mirren,0,2015
Golden Globe,Supporting Actress,Ex Machina,/wiki/Ex_Machina_(film),Alicia Vikander,0,2015
Golden Globe,Supporting Actress,Moonlight,/wiki/Moonlight_(2016_film),Naomie Harris,0,2016
Golden Globe,Supporting Actress,Lion,/wiki/Lion_(2016_film),Nicole Kidman,0,2016
Golden Globe,Supporting Actress,Hidden Figures,/wiki/Hidden_Figures,Octavia Spencer,0,2016
Golden Globe,Supporting Actress,Manchester by the Sea,/wiki/Manchester_by_the_Sea_(film),Michelle Williams,0,2016
Guild,Picture,Get Shorty,/wiki/Get_Shorty_(film),Danny DeVito,0,1995
Guild,Picture,How to Make an American Quilt,/wiki/How_to_Make_an_American_Quilt,Maya Angelou,0,1995
Guild,Picture,Nixon,/wiki/Nixon_(film),Joan Allen,0,1995
Guild,Picture,Sense and Sensibility,/wiki/Sense_and_Sensibility_(film),Hugh Grant,0,1995
Guild,Picture,The English Patient,/wiki/The_English_Patient_(film),Naveen Andrews,0,1996
Guild,Picture,Marvin's Room,/wiki/Marvin%27s_Room_(film),Hume Cronyn,0,1996
Guild,Picture,Shine,/wiki/Shine_(film),John Gielgud,0,1996
Guild,Picture,Sling Blade,/wiki/Sling_Blade,Lucas Black,0,1996
Guild,Picture,Boogie Nights,/wiki/Boogie_Nights,Don Cheadle,0,1997
Guild,Picture,Good Will Hunting,/wiki/Good_Will_Hunting,Ben Affleck,0,1997
Guild,Picture,L.A. Confidential,/wiki/L.A._Confidential_(film),Kim Basinger,0,1997
Guild,Picture,Titanic,/wiki/Titanic_(1997_film),Suzy Amis,0,1997
Guild,Picture,Life Is Beautiful,/wiki/Life_Is_Beautiful,Roberto Benigni,0,1998
Guild,Picture,Little Voice,/wiki/Little_Voice_(film),Annette Badland,0,1998
Guild,Picture,Saving Private Ryan,/wiki/Saving_Private_Ryan,Edward Burns,0,1998
Guild,Picture,Waking Ned,/wiki/Waking_Ned,Ian Bannen,0,1998
Guild,Picture,Being John Malkovich,/wiki/Being_John_Malkovich,Orson Bean,0,1999
Guild,Picture,The Cider House Rules,/wiki/The_Cider_House_Rules_(film),Jane Alexander,0,1999
Guild,Picture,The Green Mile,/wiki/The_Green_Mile_(film),Patricia Clarkson,0,1999
Guild,Picture,Magnolia,/wiki/Magnolia_(film),Jeremy Blackman,0,1999
Guild,Picture,Almost Famous,/wiki/Almost_Famous,Fairuza Balk,0,2000
Guild,Picture,Billy Elliot,/wiki/Billy_Elliot,Jamie Bell,0,2000
Guild,Picture,Chocolat,/wiki/Chocolat_(2000_film),Juliette Binoche,0,2000
Guild,Picture,Gladiator,/wiki/Gladiator_(2000_film),Russell Crowe,0,2000
Guild,Picture,A Beautiful Mind,/wiki/A_Beautiful_Mind_(film),Paul Bettany,0,2001
Guild,Picture,In the Bedroom,/wiki/In_the_Bedroom,William Mapother,0,2001
Guild,Picture,The Lord of the Rings: The Fellowship of the Ring,/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring,Sean Astin,0,2001
Guild,Picture,Moulin Rouge!,/wiki/Moulin_Rouge!,Jim Broadbent,0,2001
Guild,Picture,Adaptation.,/wiki/Adaptation_(film),Nicolas Cage,0,2002
Guild,Picture,The Hours,/wiki/The_Hours_(film),Toni Collette,0,2002
Guild,Picture,The Lord of the Rings: The Two Towers,/wiki/The_Lord_of_the_Rings:_The_Two_Towers,Sean Astin,0,2002
Guild,Picture,My Big Fat Greek Wedding,/wiki/My_Big_Fat_Greek_Wedding,Gia Carides,0,2002
Guild,Picture,In America,/wiki/In_America_(film),Sarah Bolger,0,2003
Guild,Picture,Mystic River,/wiki/Mystic_River_(film),Kevin Bacon,0,2003
Guild,Picture,Seabiscuit,/wiki/Seabiscuit_(film),Elizabeth Banks,0,2003
Guild,Picture,The Station Agent,/wiki/The_Station_Agent,Paul Benjamin,0,2003
Guild,Picture,The Aviator,/wiki/The_Aviator_(2004_film),Alan Alda,0,2004
Guild,Picture,Finding Neverland,/wiki/Finding_Neverland_(film),Julie Christie,0,2004
Guild,Picture,Hotel Rwanda,/wiki/Hotel_Rwanda,Don Cheadle,0,2004
Guild,Picture,Million Dollar Baby,/wiki/Million_Dollar_Baby,Clint Eastwood,0,2004
Guild,Picture,Ray,/wiki/Ray_(film),Aunjanue Ellis,0,2004
Guild,Picture,Brokeback Mountain,/wiki/Brokeback_Mountain,Linda Cardellini,0,2005
Guild,Picture,Capote,/wiki/Capote_(film),Bob Balaban,0,2005
Guild,Picture,"Good Night, and Good Luck","/wiki/Good_Night,_and_Good_Luck",Rose Abdoo,0,2005
